Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Convivenza Civile;Disturbi da locali;7;PARMA/(VIA)                                                           ;;11/07/2019;11.54
Convivenza Civile;Disturbi da locali;5;COSSA/PIETRO (VIA)                                                    ;;12/07/2019;
Convivenza Civile;Disturbi da locali;4;RISORGIMENTO/(PIAZZA)                                                 ;;13/07/2019;11.59
Convivenza Civile;Disturbi da locali;5;CHIESA DELLA SALUTE/(VIA)                                             ;;14/07/2019;14.12
Convivenza Civile;Disturbi da locali;8;MUZIO SCEVOLA/(PIAZZA)                                                ;;18/07/2019;
Convivenza Civile;Disturbi da locali;3;ERITREA/(VIA)                                                         ;;21/07/2019;
Convivenza Civile;Disturbi da locali;8;MONCALIERI/(CORSO)                                                    ;;23/07/2019;
Convivenza Civile;Disturbi da locali;7;REGGIO/(VIA)                                                          ;;25/07/2019;15.31
Convivenza Civile;Disturbi da locali;6;REGALDI/GIUSEPPE (VIA)                                                ;;30/07/2019;
Convivenza Civile;Disturbi da locali;7;BALBO/CESARE (VIA)                                                    ;;30/07/2019;
Convivenza Civile;Disturbi da locali;1;MADONNA DEGLI ANGELI/(PIAZZETTA)                                      ;;01/08/2019;
Convivenza Civile;Disturbi da locali;5;VEROLENGO/(VIA)                                                       ;;01/08/2019;
Convivenza Civile;Disturbi da locali;4;UMBRIA/(CORSO)                                                        ;;01/08/2019;12.37
Convivenza Civile;Disturbi da locali;6;FORONI/JACOPO (VIA)                                                   ;;01/08/2019;13.18
Convivenza Civile;Disturbi da locali;8;GALLIARI/BERNARDINO (VIA)                                             ;;01/08/2019;15.45
Convivenza Civile;Disturbi da locali;8;VENTICINQUE APRILE/(VIALE)                                            ;;06/08/2019;10.13
Convivenza Civile;Disturbi da locali;2;NALLINO/CARLO ALFONSO (VIA)                                           ;;06/08/2019;11.11
Convivenza Civile;Disturbi da locali;7;TARINO/LUIGI (VIA)                                                    ;;07/08/2019;11.56
Convivenza Civile;Disturbi da locali;6;CALVI/PIER FORTUNATO (VIA)                                            ;;07/08/2019;10.10
Convivenza Civile;Disturbi da locali;1;TASSO/TORQUATO (VIA)                                                  ;;09/08/2019;
Convivenza Civile;Disturbi da locali;3;MARSIGLI/LUIGI FERDINANDO (VIA)                                       ;;09/08/2019;13.51
Convivenza Civile;Disturbi da locali;3;S. PAOLO/(VIA)                                                        ;;12/08/2019;12.38
Convivenza Civile;Disturbi da locali;1;TASSO/TORQUATO (VIA)                                                  ;;16/08/2019;13.11
Convivenza Civile;Disturbi da locali;7;NAPOLI/(LUNGO DORA)                                                   ;;19/08/2019;10.16
Convivenza Civile;Disturbi da locali;7;VIGEVANO/(CORSO)                                                      ;;19/08/2019;12.31
Convivenza Civile;Disturbi da locali;7;VERCELLI/(CORSO)                                                      ;;20/08/2019;10.32
Convivenza Civile;Disturbi da locali;6;GIULIO CESARE/(CORSO)                                                 ;;20/08/2019;11.32
Convivenza Civile;Disturbi da locali;6;SPONTINI/GASPARE (VIA)                                                ;;22/08/2019;10.02
Convivenza Civile;Disturbi da locali;4;REGINA MARGHERITA/(CORSO)                                             ;;22/08/2019;15.13
Convivenza Civile;Disturbi da locali;9;CROCE/BENEDETTO (CORSO)                                               ;;23/08/2019;10.37
Convivenza Civile;Disturbi da locali;1;VITTORIO VENETO/(PIAZZA)                                              ;;26/08/2019;08.59
Convivenza Civile;Disturbi da locali;1;VITTORIO VENETO/(PIAZZA)                                              ;;26/08/2019;09.01
Convivenza Civile;Disturbi da locali;1;VITTORIO VENETO/(PIAZZA)                                              ;;26/08/2019;09.10
Convivenza Civile;Disturbi da locali;6;ROSSI/LAURO (VIA)                                                     ;;02/09/2019;11.55
Convivenza Civile;Disturbi da locali;3;DUCHESSA JOLANDA/(VIA)                                                ;;02/09/2019;12.18
Convivenza Civile;Disturbi da locali;2;S. MARINO/(VIA)                                                       ;;03/09/2019;
Convivenza Civile;Disturbi da locali;10;FLEMING/ALESSANDRO (VIA)                                              ;;03/09/2019;14.28
Convivenza Civile;Disturbi da locali;7;VANCHIGLIA/(VIA)                                                      ;;04/09/2019;
Convivenza Civile;Disturbi da locali;3;TRECATE/(VIA)                                                         ;;07/09/2019;
Convivenza Civile;Disturbi da locali;1;ORFANE/(VIA DELLE)                                                    ;;18/09/2019;
Convivenza Civile;Disturbi da locali;3;TRECATE/(VIA)                                                         ;;18/09/2019;13.25
Convivenza Civile;Disturbi da locali;8;MARCONI/GUGLIELMO (CORSO)                                             ;;18/09/2019;08.33
Convivenza Civile;Disturbi da locali;9;GALIMBERTI/TANCREDI (PIAZZA)                                          ;;18/09/2019;13.23
Convivenza Civile;Disturbi da locali;4;ROCCIAMELONE/(VIA)                                                    ;;18/09/2019;12.43
Convivenza Civile;Disturbi da locali;6;VERCELLI/(CORSO)                                                      ;;19/09/2019;13.43
Convivenza Civile;Disturbi da locali;3;FRANCIA/(CORSO)                                                       ;;19/09/2019;10.23
Convivenza Civile;Disturbi da locali;7;S. GIULIA/(VIA)                                                       ;;20/09/2019;11.46
Convivenza Civile;Disturbi da locali;1;CARLE/GIUSEPPE E ANTONIO (VIA)                                        ;;27/09/2019;
Convivenza Civile;Disturbi da locali;8;NIZZA/(VIA)                                                           ;;01/10/2019;
Convivenza Civile;Disturbi da locali;7;EMILIA/(CORSO)                                                        ;;01/10/2019;07.01
Convivenza Civile;Disturbi da locali;8;BARETTI/GIUSEPPE (VIA)                                                ;;03/10/2019;09.33
Convivenza Civile;Disturbi da locali;1;SACCHI/PAOLO (VIA)                                                    ;;03/10/2019;10.01
Convivenza Civile;Disturbi da locali;1;VITTORIO VENETO/(PIAZZA)                                              ;;07/10/2019;10.04
Convivenza Civile;Disturbi da locali;2;TRIPOLI/(VIA)                                                         ;;08/10/2019;08.29
Convivenza Civile;Disturbi da locali;4;CAPELLINA/DOMENICO (VIA)                                              ;;11/10/2019;12.33
Convivenza Civile;Disturbi da locali;6;QUITTENGO/(VIA)                                                       ;;11/10/2019;14.13
Convivenza Civile;Disturbi da locali;1;MARIA VITTORIA/(VIA)                                                  ;;12/10/2019;10.10
Convivenza Civile;Disturbi da locali;7;CIRIE'/(CORSO)                                                        ;;16/10/2019;08.57
Convivenza Civile;Disturbi da locali;3;PESCHIERA/(CORSO)                                                     ;;17/10/2019;15.06
Convivenza Civile;Disturbi da locali;8;SALUZZO/(VIA)                                                         ;;20/10/2019;
Convivenza Civile;Disturbi da locali;8;BELFIORE/(VIA)                                                        ;;21/10/2019;
Convivenza Civile;Disturbi da locali;9;TAGGIA/(VIA)                                                          ;;21/10/2019;12.07
Convivenza Civile;Disturbi da locali;1;CALANDRA FRATELLI/(VIA)                                               ;;23/10/2019;14.00
Convivenza Civile;Disturbi da locali;9;UNIONE SOVIETICA/(CORSO)                                              ;;25/10/2019;14.41
Convivenza Civile;Disturbi da locali;7;REGINA MARGHERITA/(CORSO)                                             ;;29/10/2019;14.40
Convivenza Civile;Disturbi da locali;3;FREIDOUR/(VIA)                                                        ;;31/10/2019;
Convivenza Civile;Disturbi da locali;7;CAGLIARI/(VIA)                                                        ;;05/11/2019;
Convivenza Civile;Disturbi da locali;8;SABAUDIA/(VIA)                                                        ;;05/11/2019;14.15
Convivenza Civile;Disturbi da locali;5;MATTIROLO/LUIGI (PIAZZA)                                              ;;05/11/2019;10.10
Convivenza Civile;Disturbi da locali;7;UNDICI FEBBRAIO/(CORSO)                                               ;;07/11/2019;
Convivenza Civile;Disturbi da locali;7;MAMELI/GOFFREDO (VIA)                                                 ;;07/11/2019;07.58
Convivenza Civile;Disturbi da locali;8;SALUZZO/(VIA)                                                         ;;07/11/2019;10.41
Convivenza Civile;Disturbi da locali;1;PESCATORE/MATTEO (VIA)                                                ;;10/11/2019;
Convivenza Civile;Disturbi da locali;3;S. PAOLO/(VIA)                                                        ;;11/11/2019;
Convivenza Civile;Disturbi da locali;1;S. SECONDO/(VIA)                                                      ;;15/11/2019;10.07
Convivenza Civile;Disturbi da locali;6;CENA/GIOVANNI (VIA)                                                   ;;18/11/2019;12.03
Convivenza Civile;Disturbi da locali;7;S. OTTAVIO/(VIA)                                                      ;;21/11/2019;08.20
Convivenza Civile;Disturbi da locali;5;VEROLENGO/(VIA)                                                       ;;22/11/2019;13.46
Convivenza Civile;Disturbi da locali;7;REGGIO/(VIA)                                                          ;;25/11/2019;09.50
Convivenza Civile;Disturbi da locali;8;MADAMA CRISTINA/(VIA)                                                 ;;26/11/2019;
Convivenza Civile;Disturbi da locali;7;PISA/(VIA)                                                            ;;28/11/2019;
Convivenza Civile;Disturbi da locali;8;VITTORIO EMANUELE II/(CORSO)                                          ;;28/11/2019;10.33
Convivenza Civile;Disturbi da locali;5;GROSSETO/(CORSO)                                                      ;;29/11/2019;
Convivenza Civile;Disturbi da locali;7;ARTISTI/(VIA)                                                         ;;04/12/2019;
Convivenza Civile;Disturbi da locali;9;SPANO/GIOVANNI (VIA)                                                  ;;12/12/2019;10.32
Convivenza Civile;Disturbi da locali;4;COSSA/PIETRO (VIA)                                                    ;;15/12/2019;
Convivenza Civile;Disturbi da locali;8;SALUZZO/(VIA)                                                         ;;18/12/2019;07.59
Convivenza Civile;Disturbi da locali;1;EMANUELE FILIBERTO/(PIAZZA)                                           ;;23/12/2019;13.07
Convivenza Civile;Disturbi da locali;8;SALUZZO/(LARGO)                                                       ;;30/12/2019;12.16
Convivenza Civile;Rumori molesti;1;MASSENA/ANDREA (VIA)                                                  ;;01/07/2019;
Convivenza Civile;Rumori molesti;4;BALME/(VIA)                                                           ;;01/07/2019;
Convivenza Civile;Rumori molesti;9;TROFARELLO/(VIA)                                                      ;;09/07/2019;
Convivenza Civile;Rumori molesti;5;FOLIGNO/(VIA)                                                         ;;10/07/2019;
Convivenza Civile;Rumori molesti;5;BIBIANA/(VIA)                                                         ;;11/07/2019;11.53
Convivenza Civile;Rumori molesti;1;S. FRANCESCO D'ASSISI/(VIA)                                           ;;15/07/2019;
Convivenza Civile;Rumori molesti;3;RACCONIGI/(CORSO)                                                     ;;17/07/2019;10.22
Convivenza Civile;Rumori molesti;1;S. TERESA/(VIA)                                                       ;;17/07/2019;10.33
Convivenza Civile;Rumori molesti;4;GHEMME/(VIA)                                                          ;;18/07/2019;10.38
Convivenza Civile;Rumori molesti;5;GROSSETO/(CORSO)                                                      ;;18/07/2019;13.13
Convivenza Civile;Rumori molesti;4;SACCO E VANZETTI/(CORSO)                                              ;;22/07/2019;
Convivenza Civile;Rumori molesti;6;LEINI'/(VIA)                                                          ;;22/07/2019;
Convivenza Civile;Rumori molesti;2;S. MARINO/(VIA)                                                       ;;23/07/2019;
Convivenza Civile;Rumori molesti;8;BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ;;26/07/2019;
Convivenza Civile;Rumori molesti;1;CABOTO/SEBASTIANO (VIA)                                               ;;01/08/2019;
Convivenza Civile;Rumori molesti;8;GALILEO GALILEI/(CORSO)                                               ;;01/08/2019;
Convivenza Civile;Rumori molesti;1;MASSENA/ANDREA (VIA)                                                  ;;05/08/2019;
Convivenza Civile;Rumori molesti;7;BUTTIGLIERA/(VIA)                                                     ;;07/08/2019;10.08
Convivenza Civile;Rumori molesti;7;ASIGLIANO VERCELLESE/(VIA)                                            ;;13/08/2019;11.29
Convivenza Civile;Rumori molesti;3;ISONZO/(VIA)                                                          ;;14/08/2019;12.30
Convivenza Civile;Rumori molesti;2;MONTE LUNGO/(CORSO)                                                   ;;19/08/2019;12.01
Convivenza Civile;Rumori molesti;7;BORGO DORA/(VIA)                                                      ;;20/08/2019;10.12
Convivenza Civile;Rumori molesti;6;BARBERINA/(STRADA DELLA)                                              ;;21/08/2019;11.30
Convivenza Civile;Rumori molesti;8;LANZA/GIOVANNI (CORSO)                                                ;;28/08/2019;12.54
Convivenza Civile;Rumori molesti;6;BRANDIZZO/(VIA)                                                       ;;30/08/2019;
Convivenza Civile;Rumori molesti;7;CASALE/(CORSO)                                                        ;;30/08/2019;
Convivenza Civile;Rumori molesti;8;GIACOSA/GIUSEPPE (VIA)                                                ;;30/08/2019;
Convivenza Civile;Rumori molesti;9;GIORDANO/BRUNO (VIA)                                                  ;;30/08/2019;
Convivenza Civile;Rumori molesti;7;BRINDISI/(VIA)                                                        ;;01/09/2019;
Convivenza Civile;Rumori molesti;3;CHALLANT/(VIA)                                                        ;;03/09/2019;11.11
Convivenza Civile;Rumori molesti;6;SALGARI/EMILIO (VIA)                                                  ;;05/09/2019;09.42
Convivenza Civile;Rumori molesti;7;REGIO PARCO/(CORSO)                                                   ;;05/09/2019;10.12
Convivenza Civile;Rumori molesti;1;CORTE D'APPELLO/(VIA)                                                 ;;06/09/2019;
Convivenza Civile;Rumori molesti;6;PERGOLESI/GIAMBATTISTA (VIA)                                          ;;09/09/2019;09.53
Convivenza Civile;Rumori molesti;4;PRAROSTINO/(VIA)                                                      ;;09/09/2019;10.44
Convivenza Civile;Rumori molesti;1;ASSAROTTI/OTTAVIO (VIA)                                               ;;09/09/2019;12.23
Convivenza Civile;Rumori molesti;2;CADORNA/RAFFAELE (VIA)                                                ;;09/09/2019;12.24
Convivenza Civile;Rumori molesti;6;CRUTO/ALESSANDRO (VIA)                                                ;;10/09/2019;
Convivenza Civile;Rumori molesti;8;S. ANSELMO/(VIA)                                                      ;;12/09/2019;07.20
Convivenza Civile;Rumori molesti;9;SPEZIA/(CORSO)                                                        ;;13/09/2019;08.04
Convivenza Civile;Rumori molesti;1;TIRRENO/(VIA)                                                         ;;16/09/2019;
Convivenza Civile;Rumori molesti;7;PALERMO/(CORSO)                                                       ;;16/09/2019;09.44
Convivenza Civile;Rumori molesti;5;SAORGIO/(VIA)                                                         ;;18/09/2019;07.42
Convivenza Civile;Rumori molesti;1;DUCA DEGLI ABRUZZI/(CORSO)                                            ;;25/09/2019;11.40
Convivenza Civile;Rumori molesti;3;VIRLE/(VIA)                                                           ;;26/09/2019;13.50
Convivenza Civile;Rumori molesti;9;GUALA/PIETRO FRANCESCO (PIAZZA)                                       ;;01/10/2019;
Convivenza Civile;Rumori molesti;3;PELLICE/(VIA)                                                         ;;08/10/2019;11.04
Convivenza Civile;Rumori molesti;1;S. SECONDO/(VIA)                                                      ;;08/10/2019;12.58
Convivenza Civile;Rumori molesti;7;PERUGIA/(VIA)                                                         ;;09/10/2019;13.30
Convivenza Civile;Rumori molesti;4;COSSA/PIETRO (VIA)                                                    ;;10/10/2019;
Convivenza Civile;Rumori molesti;7;TARINO/LUIGI (VIA)                                                    ;;15/10/2019;08.31
Convivenza Civile;Rumori molesti;5;ISERNIA/(VIA)                                                         ;;26/10/2019;
Convivenza Civile;Rumori molesti;5;MORTARA/(CORSO)                                                       ;;07/11/2019;
Convivenza Civile;Rumori molesti;5;RULFI/MICHELANGELO (VIA)                                              ;;10/11/2019;
Convivenza Civile;Rumori molesti;7;BELGIO/(CORSO)                                                        ;;14/11/2019;
Convivenza Civile;Rumori molesti;7;S. GIULIA/(VIA)                                                       ;;16/11/2019;
Convivenza Civile;Rumori molesti;5;LOMBARDIA/(CORSO)                                                     ;;18/11/2019;
Convivenza Civile;Rumori molesti;5;VEROLENGO/(VIA)                                                       ;;21/11/2019;
Convivenza Civile;Rumori molesti;8;BELFIORE/(VIA)                                                        ;;25/11/2019;
Convivenza Civile;Rumori molesti;3;POLLENZO/(VIA)                                                        ;;25/11/2019;09.11
Convivenza Civile;Rumori molesti;5;MATTIROLO/LUIGI (PIAZZA)                                              ;;26/11/2019;
Convivenza Civile;Rumori molesti;3;MONTE CUCCO/(CORSO)                                                   ;;26/11/2019;10.37
Convivenza Civile;Rumori molesti;7;REGGIO/(VIA)                                                          ;;28/11/2019;
Convivenza Civile;Rumori molesti;1;BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ;;28/11/2019;11.49
Convivenza Civile;Rumori molesti;3;SESTRIERE/(VIA)                                                       ;;06/12/2019;
Convivenza Civile;Rumori molesti;4;GAMBA/ENRICO (CORSO)                                                  ;;13/12/2019;08.37
Convivenza Civile;Rumori molesti;3;COL DI LANA/(VIA)                                                     ;;13/12/2019;12.50
Convivenza Civile;Uso improprio parti comuni;8;BRAMANTE/(CORSO)                                                      ;;26/07/2019;
Convivenza Civile;Uso improprio parti comuni;6;SCARAFIOTTI/(STRADA)                                                  ;;12/09/2019;
Convivenza Civile;Uso improprio parti comuni;1;VITTORIO VENETO/(PIAZZA)                                              ;;08/11/2019;
Convivenza Civile;Uso improprio parti comuni;4;BUFFA DI PERRERO/CARLO (VIA)                                          ;;20/11/2019;10.50
Convivenza Civile;Uso improprio parti comuni;7;CARCANO/GIULIO (VIA)                                                  ;;02/12/2019;11.27
Qualità Urbana;Altro;7;MODENA/(VIA)                                                          ;;02/07/2019;11.19
Qualità Urbana;Altro;7;PRINCIPE ODDONE/(CORSO)                                               ;;02/07/2019;14.43
Qualità Urbana;Altro;5;VIBO'/(VIA)                                                           ;;03/07/2019;13.16
Qualità Urbana;Altro;4;UMBRIA/(CORSO)                                                        ;;04/07/2019;13.25
Qualità Urbana;Altro;2;TAZZOLI/ENRICO (CORSO)                                                ;;08/07/2019;12.12
Qualità Urbana;Altro;8;ASTI/(VIA)                                                            ;;08/07/2019;12.36
Qualità Urbana;Altro;1;S. DOMENICO/(VIA)                                                     ;;09/07/2019;12.08
Qualità Urbana;Altro;5;CINCINNATO/L. QUINZIO (CORSO)                                         ;;10/07/2019;09.59
Qualità Urbana;Altro;3;ASIAGO/(VIA)                                                          ;;10/07/2019;14.38
Qualità Urbana;Altro;3;SESTRIERE/(VIA)                                                       ;;11/07/2019;
Qualità Urbana;Altro;1;FERRARIS/GALILEO (CORSO)                                              ;;11/07/2019;10.15
Qualità Urbana;Altro;3;PRINCIPI D'ACAJA/(VIA)                                                ;;11/07/2019;10.12
Qualità Urbana;Altro;2;SARPI/PAOLO (VIA)                                                     ;;12/07/2019;
Qualità Urbana;Altro;5;CALTANISSETTA/VIA)                                                    ;Area Verde;12/07/2019;11.41
Qualità Urbana;Altro;3;DUCHESSA JOLANDA/(VIA)                                                ;;12/07/2019;13.11
Qualità Urbana;Altro;1;MURAZZI DEL PO/                                                       ;;15/07/2019;
Qualità Urbana;Altro;7;NOVARA/(CORSO)                                                        ;;15/07/2019;11.03
Qualità Urbana;Altro;4;LIVORNO/(VIA)                                                         ;;18/07/2019;11.23
Qualità Urbana;Altro;7;PIOSSASCO/(VIA)                                                       ;;20/07/2019;
Qualità Urbana;Altro;2;MOMBASIGLIO/(VIA)                                                     ;;22/07/2019;
Qualità Urbana;Altro;6;PARUZZARO/(VIA)                                                       ;;22/07/2019;
Qualità Urbana;Altro;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;01/08/2019;09.57
Qualità Urbana;Altro;9;CROCE/BENEDETTO (CORSO)                                               ;;01/08/2019;12.07
Qualità Urbana;Altro;7;PRINCIPE ODDONE/(CORSO)                                               ;;02/08/2019;11.07
Qualità Urbana;Altro;6;TARTINI/GIUSEPPE (VIA)                                                ;;03/08/2019;12.58
Qualità Urbana;Altro;1;S. FRANCESCO D'ASSISI/(VIA)                                           ;;06/08/2019;09.33
Qualità Urbana;Altro;5;LOMBARDIA/(CORSO)                                                     ;;06/08/2019;10.55
Qualità Urbana;Altro;2;VERNAZZA/GIUSEPPE (VIA)                                               ;;07/08/2019;11.08
Qualità Urbana;Altro;2;ALLAMANO/CANONICO GIUSEPPE (CORSO)                                    ;;09/08/2019;13.32
Qualità Urbana;Altro;6;MONTANARO/(VIA)                                                       ;;09/08/2019;15.08
Qualità Urbana;Altro;5;MUGHETTI/(VIALE DEI)                                                  ;;12/08/2019;11.58
Qualità Urbana;Altro;6;CRUTO/ALESSANDRO (VIA)                                                ;;13/08/2019;15.00
Qualità Urbana;Altro;2;BARLETTA/(VIA)                                                        ;;19/08/2019;11.13
Qualità Urbana;Altro;2;S. RITA DA CASCIA/(PIAZZA)                                            ;;20/08/2019;11.31
Qualità Urbana;Altro;7;MORAZZONE/(VIA)                                                       ;;22/08/2019;09.34
Qualità Urbana;Altro;1;S. QUINTINO/(VIA)                                                     ;;23/08/2019;14.40
Qualità Urbana;Altro;2;ALLAMANO/CANONICO GIUSEPPE (CORSO)                                    ;;28/08/2019;
Qualità Urbana;Altro;4;LE CHIUSE/(VIA)                                                       ;Area Verde;28/08/2019;
Qualità Urbana;Altro;6;MONTEVERDI/CLAUDIO (VIA)                                              ;;28/08/2019;11.30
Qualità Urbana;Altro;3;BEAULARD/(VIA)                                                        ;;30/08/2019;
Qualità Urbana;Altro;4;SVIZZERA/(CORSO)                                                      ;;30/08/2019;
Qualità Urbana;Altro;7;TORTONA/(CORSO)                                                       ;;01/09/2019;
Qualità Urbana;Altro;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;03/09/2019;
Qualità Urbana;Altro;3;ADRIANO/(PIAZZA)                                                      ;;03/09/2019;11.21
Qualità Urbana;Altro;4;PINELLI/PIERDIONIGI (VIA)                                             ;;03/09/2019;13.39
Qualità Urbana;Altro;6;S. MAURO/(STRADA)                                                     ;;04/09/2019;10.02
Qualità Urbana;Altro;1;BERTOLA/ANTONIO GIUSEPPE (VIA)                                        ;;05/09/2019;
Qualità Urbana;Altro;4;DOMODOSSOLA/(VIA)                                                     ;;06/09/2019;10.07
Qualità Urbana;Altro;4;FRANCIA/(CORSO)                                                       ;;06/09/2019;10.53
Qualità Urbana;Altro;7;NOVARA/(CORSO)                                                        ;Area Verde;06/09/2019;13.37
Qualità Urbana;Altro;4;FABRIZI/NICOLA (VIA)                                                  ;;09/09/2019;11.16
Qualità Urbana;Altro;10;DROSSO/(STRADA DEL)                                                   ;;11/09/2019;
Qualità Urbana;Altro;4;EXILLES/(VIA)                                                         ;;12/09/2019;
Qualità Urbana;Altro;3;FIDIA/(VIA)                                                           ;;12/09/2019;07.39
Qualità Urbana;Altro;6;TEMPIA/STEFANO (VIA)                                                  ;;12/09/2019;07.55
Qualità Urbana;Altro;4;CHIRONI/GIAMPIETRO (PIAZZA)                                           ;;13/09/2019;
Qualità Urbana;Altro;8;NIZZA/(VIA)                                                           ;;13/09/2019;
Qualità Urbana;Altro;7;CASALE/(CORSO)                                                        ;;13/09/2019;12.53
Qualità Urbana;Altro;2;NITTI/FRANCESCO SAVERIO (VIA)                                         ;;14/09/2019;
Qualità Urbana;Altro;1;SACCHI/PAOLO (VIA)                                                    ;;16/09/2019;
Qualità Urbana;Altro;3;PRINOTTI/DON LORENZO (VIA)                                            ;;16/09/2019;09.59
Qualità Urbana;Altro;5;LEMIE/(VIA)                                                           ;;17/09/2019;
Qualità Urbana;Altro;9;TAGGIA/(VIA)                                                          ;;17/09/2019;
Qualità Urbana;Altro;8;NIZZA/(VIA)                                                           ;;17/09/2019;14.31
Qualità Urbana;Altro;1;CALANDRA FRATELLI/(VIA)                                               ;;17/09/2019;09.34
Qualità Urbana;Altro;4;CASERTA/(VIA)                                                         ;;18/09/2019;12.58
Qualità Urbana;Altro;7;BELGIO/(CORSO)                                                        ;;22/09/2019;09.24
Qualità Urbana;Altro;6;PALERMO/(CORSO)                                                       ;;24/09/2019;08.36
Qualità Urbana;Altro;5;BOCCARDO/GIOVANNI MICHELE (VIA)                                       ;;26/09/2019;14.55
Qualità Urbana;Altro;7;OROPA/(VIA)                                                           ;;27/09/2019;09.50
Qualità Urbana;Altro;7;CIRIE'/(VIA)                                                          ;;01/10/2019;
Qualità Urbana;Altro;9;BIZZOZERO/GIULIO (VIA)                                                ;;01/10/2019;15.31
Qualità Urbana;Altro;6;MASCAGNI/PIETRO (VIA)                                                 ;;02/10/2019;
Qualità Urbana;Altro;10;VIGLIANI/ONORATO (VIA)                                                ;;02/10/2019;
Qualità Urbana;Altro;5;BORGARO/(VIA)                                                         ;;02/10/2019;10.40
Qualità Urbana;Altro;4;ROSAI/OTTONE(CORSO)                                                   ;;02/10/2019;14.04
Qualità Urbana;Altro;2;BARLETTA/(VIA)                                                        ;;03/10/2019;
Qualità Urbana;Altro;8;MADAMA CRISTINA/(PIAZZA)                                              ;;04/10/2019;11.14
Qualità Urbana;Altro;3;ISONZO/(VIA)                                                          ;;04/10/2019;14.32
Qualità Urbana;Altro;7;S. GIULIA/(PIAZZA)                                                    ;;06/10/2019;
Qualità Urbana;Altro;3;VILLARBASSE/(VIA)                                                     ;;07/10/2019;12.27
Qualità Urbana;Altro;1;BARBAROUX/GIUSEPPE (VIA)                                              ;;07/10/2019;13.04
Qualità Urbana;Altro;1;TIRRENO/(VIA)                                                         ;;08/10/2019;
Qualità Urbana;Altro;9;UNIONE SOVIETICA/(CORSO)                                              ;;08/10/2019;
Qualità Urbana;Altro;8;PELLICO/SILVIO (VIA)                                                  ;;08/10/2019;07.32
Qualità Urbana;Altro;8;LUGARO/ERNESTO (VIA)                                                  ;;08/10/2019;14.33
Qualità Urbana;Altro;6;VISTRORIO/(VIA)                                                       ;;09/10/2019;
Qualità Urbana;Altro;1;ARQUATA/(VIA)                                                         ;;09/10/2019;10.22
Qualità Urbana;Altro;3;ORSIERA/(VIA)                                                         ;;12/10/2019;13.54
Qualità Urbana;Altro;5;VEROLENGO/(VIA)                                                       ;;14/10/2019;09.27
Qualità Urbana;Altro;8;ORMEA/(VIA)                                                           ;;14/10/2019;09.36
Qualità Urbana;Altro;9;DANEO/EDOARDO (VIA)                                                   ;;14/10/2019;14.21
Qualità Urbana;Altro;6;CANDIA/(VIA)                                                          ;;15/10/2019;
Qualità Urbana;Altro;7;MORAZZONE/(VIA)                                                       ;;15/10/2019;14.51
Qualità Urbana;Altro;3;MONTE CRISTALLO/(VIA)                                                 ;;15/10/2019;11.35
Qualità Urbana;Altro;8;MAINERO/(STRADA DEL)                                                  ;;15/10/2019;12.01
Qualità Urbana;Altro;6;LOMBARDORE/(VIA)                                                      ;;17/10/2019;
Qualità Urbana;Altro;4;EXILLES/(VIA)                                                         ;;18/10/2019;10.36
Qualità Urbana;Altro;8;MONCALIERI/(CORSO)                                                    ;;19/10/2019;
Qualità Urbana;Altro;3;ISSIGLIO/(VIA)                                                        ;;29/10/2019;10.19
Qualità Urbana;Altro;7;PINEROLO/(VIA)                                                        ;;30/10/2019;10.37
Qualità Urbana;Altro;5;CHIESA DELLA SALUTE/(VIA)                                             ;;30/10/2019;13.42
Qualità Urbana;Altro;3;PRONDA/(STRADA DELLA)                                                 ;;30/10/2019;14.23
Qualità Urbana;Altro;2;SIRACUSA/(CORSO)                                                      ;;06/11/2019;
Qualità Urbana;Altro;1;MONTECUCCOLI/RAIMONDO (VIA)                                           ;;06/11/2019;11.09
Qualità Urbana;Altro;4;BURONZO/(VIA)                                                         ;;07/11/2019;12.50
Qualità Urbana;Altro;8;DE AMICIS/EDMONDO (PIAZZA)                                            ;;11/11/2019;09.34
Qualità Urbana;Altro;5;SANSOVINO/ANDREA (VIA)                                                ;;14/11/2019;07.49
Qualità Urbana;Altro;4;S. ROCCHETTO/(VIA)                                                    ;;16/11/2019;10.33
Qualità Urbana;Altro;6;SETTIMO/(STRADA DI)                                                   ;;18/11/2019;
Qualità Urbana;Altro;10;CASTELLO DI MIRAFIORI/(STRADA)                                        ;Area Verde;19/11/2019;
Qualità Urbana;Altro;3;VIGONE/(VIA)                                                          ;;22/11/2019;
Qualità Urbana;Altro;8;MARCONI/GUGLIELMO (CORSO)                                             ;;25/11/2019;
Qualità Urbana;Altro;4;GHEMME/(VIA)                                                          ;;28/11/2019;13.17
Qualità Urbana;Altro;7;GIULIO CESARE/(CORSO)                                                 ;;03/12/2019;11.34
Qualità Urbana;Altro;4;AVET/GIACINTO (VIA)                                                   ;;06/12/2019;09.33
Qualità Urbana;Altro;5;VENARIA/(VIA)                                                         ;;10/12/2019;10.28
Qualità Urbana;Altro;1;REGINA MARGHERITA/(CORSO)                                             ;;11/12/2019;08.48
