"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Convivenza Civile","Altro",8,"BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ",,"02/11/2016",
"Convivenza Civile","Altro",6,"RESPIGHI/OTTORINO (PIAZZA)                                            ",,"04/11/2016",
"Convivenza Civile","Altro",7,"VOGHERA/(LUNGO DORA)                                                  ",,"04/11/2016","12.14"
"Convivenza Civile","Altro",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"05/11/2016",
"Convivenza Civile","Altro",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ",,"06/11/2016",
"Convivenza Civile","Altro",1,"MARIA VITTORIA/(VIA)                                                  ",,"07/11/2016",
"Convivenza Civile","Altro",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"07/11/2016",
"Convivenza Civile","Altro",3,"BARDONECCHIA/(VIA)                                                    ",,"07/11/2016",
"Convivenza Civile","Altro",5,"POTENZA/(CORSO)                                                       ",,"07/11/2016",
"Convivenza Civile","Altro",7,"GIULIO CESARE/(CORSO)                                                 ",,"07/11/2016",
"Convivenza Civile","Altro",1,"MEDITERRANEO/(CORSO)                                                  ",,"08/11/2016",
"Convivenza Civile","Altro",1,"STATI UNITI/(CORSO)                                                   ",,"09/11/2016",
"Convivenza Civile","Altro",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"09/11/2016",
"Convivenza Civile","Altro",6,"VIGEVANO/(CORSO)                                                      ",,"09/11/2016",
"Convivenza Civile","Altro",8,"MONCALIERI/(CORSO)                                                    ",,"09/11/2016",
"Convivenza Civile","Altro",1,"CONSOLATA/(VIA DELLA)                                                 ",,"10/11/2016",
"Convivenza Civile","Altro",1,"S. DOMENICO/(VIA)                                                     ",,"10/11/2016",
"Convivenza Civile","Altro",4,"TELESIO/BERNARDINO (CORSO)                                            ",,"10/11/2016",
"Convivenza Civile","Altro",5,"TERRANEO/GIOVANNI TOMMASO (VIA)                                       ","Area Verde","10/11/2016",
"Convivenza Civile","Altro",6,"CEBROSA/(STRADA DELLA)                                                ",,"10/11/2016",
"Convivenza Civile","Altro",,,"Area Verde","11/11/2016",
"Convivenza Civile","Altro",2,"RENI/GUIDO (VIA)                                                      ",,"11/11/2016",
"Convivenza Civile","Altro",4,"SVIZZERA/(CORSO)                                                      ",,"11/11/2016",
"Convivenza Civile","Altro",1,"ROERO DI CORTANZE/ERCOLE TOMMASO (VIA)                                ",,"14/11/2016",
"Convivenza Civile","Altro",4,"EXILLES/(VIA)                                                         ",,"14/11/2016",
"Convivenza Civile","Altro",7,"REGINA MARGHERITA/(CORSO)                                             ",,"14/11/2016",
"Convivenza Civile","Altro",8,"S. VITO REVIGLIASCO/(STRADA)                                          ","Area Verde","14/11/2016",
"Convivenza Civile","Altro",4,"FRANCIA/(CORSO)                                                       ",,"15/11/2016",
"Convivenza Civile","Altro",4,"FRANCIA/(CORSO)                                                       ",,"15/11/2016",
"Convivenza Civile","Altro",5,"LUINI/BERNARDINO (VIA)                                                ",,"15/11/2016",
"Convivenza Civile","Altro",8,"NIZZA/(VIA)                                                           ",,"15/11/2016",
"Convivenza Civile","Altro",1,"MILANO/(VIA)                                                          ",,"16/11/2016",
"Convivenza Civile","Altro",1,"PIAVE/(VIA)                                                           ",,"16/11/2016",
"Convivenza Civile","Altro",4,"GAMBA/ENRICO (CORSO)                                                  ",,"16/11/2016",
"Convivenza Civile","Altro",2,"D'ARBOREA/ELEONORA (VIA)                                              ",,"17/11/2016",
"Convivenza Civile","Altro",5,"VIBO'/(VIA)                                                           ",,"17/11/2016",
"Convivenza Civile","Altro",7,"OSLAVIA/(VIA)                                                         ",,"17/11/2016",
"Convivenza Civile","Altro",6,"LAZIO/(LUNGO STURA)                                                   ",,"22/11/2016",
"Convivenza Civile","Altro",8,"THOVEZ/ENRICO (VIALE)                                                 ",,"22/11/2016",
"Convivenza Civile","Altro",1,"CAVOUR (VIA)                                                          ",,"23/11/2016",
"Convivenza Civile","Altro",2,"COSENZA/(CORSO)                                                       ",,"23/11/2016",
"Convivenza Civile","Altro",3,"VANDALINO/(VIA)                                                       ",,"23/11/2016",
"Convivenza Civile","Altro",4,"PILO/ROSOLINO (VIA)                                                   ",,"23/11/2016",
"Convivenza Civile","Altro",6,"LEONCAVALLO/RUGGERO (VIA)                                             ",,"23/11/2016",
"Convivenza Civile","Altro",10,"CASTELLO DI MIRAFIORI/(STRADA)                                        ",,"23/11/2016",
"Convivenza Civile","Altro",1,"ORFANE/(VIA DELLE)                                                    ",,"24/11/2016",
"Convivenza Civile","Altro",2,"SANREMO/(VIA)                                                         ",,"24/11/2016",
"Convivenza Civile","Altro",4,"CIBRARIO/LUIGI (VIA)                                                  ",,"24/11/2016",
"Convivenza Civile","Altro",8,"NIZZA/(VIA)                                                           ",,"24/11/2016",
"Convivenza Civile","Altro",1,"PO/(VIA)                                                              ",,"25/11/2016",
"Convivenza Civile","Altro",8,"BELFIORE/(VIA)                                                        ",,"25/11/2016",
"Convivenza Civile","Altro",9,"PAOLI/PASQUALE (VIA)                                                  ",,"25/11/2016",
"Convivenza Civile","Altro",3,"MONTE CUCCO/(CORSO)                                                   ",,"28/11/2016",
"Convivenza Civile","Altro",5,"PRIMULE/(VIA DELLE)                                                   ",,"28/11/2016",
"Convivenza Civile","Altro",5,"VEROLENGO/(VIA)                                                       ",,"28/11/2016",
"Convivenza Civile","Altro",2,"VEGLIA/(VIA)                                                          ",,"28/11/2016","10.56"
"Convivenza Civile","Altro",1,"MILANO/(VIA)                                                          ",,"29/11/2016",
"Convivenza Civile","Altro",1,"ROMA/(VIA)                                                            ",,"29/11/2016",
"Convivenza Civile","Altro",3,"LANCIA/VINCENZO (VIA)                                                 ",,"29/11/2016",
"Convivenza Civile","Altro",9,"VALENZA/(VIA)                                                         ",,"29/11/2016",
"Convivenza Civile","Altro",1,"S. CROCE/(VIA)                                                        ",,"30/11/2016",
"Convivenza Civile","Altro",4,"SOSTEGNO/(VIA)                                                        ",,"04/12/2016",
"Convivenza Civile","Altro",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"04/12/2016","11.51"
"Convivenza Civile","Altro",7,"S. MAURIZIO/(CORSO)                                                   ",,"05/12/2016","12.11"
"Convivenza Civile","Altro",3,"MATTIE/(VIA)                                                          ",,"06/12/2016",
"Convivenza Civile","Altro",6,"QUITTENGO/(VIA)                                                       ",,"06/12/2016",
"Convivenza Civile","Altro",7,"GIULIA DI BAROLO/(VIA)                                                ",,"06/12/2016",
"Convivenza Civile","Altro",4,"ROSAI/OTTONE(CORSO)                                                   ",,"07/12/2016",
"Convivenza Civile","Altro",1,"CONSOLATA/(PIAZZA DELLA)                                              ",,"08/12/2016",
"Convivenza Civile","Altro",2,"BOSTON/(VIA)                                                          ",,"09/12/2016",
"Convivenza Civile","Altro",7,"SASSI/(STRADA DI)                                                     ",,"09/12/2016",
"Convivenza Civile","Altro",1,"DE GASPERI/ALCIDE (CORSO)                                             ",,"12/12/2016",
"Convivenza Civile","Altro",4,"RIVOLI/(PIAZZA)                                                       ",,"12/12/2016",
"Convivenza Civile","Altro",4,"COSSA/PIETRO (VIA)                                                    ",,"13/12/2016",
"Convivenza Civile","Altro",1,"GIOBERTI/VINCENZO (VIA)                                               ",,"15/12/2016",
"Convivenza Civile","Altro",3,"RACCONIGI/(CORSO)                                                     ",,"19/12/2016",
"Convivenza Civile","Altro",7,"ALBERA/DON PAOLO (PIAZZA)                                             ",,"19/12/2016",
"Convivenza Civile","Altro",7,"MODENA/(VIA)                                                          ",,"19/12/2016",
"Convivenza Civile","Altro",1,"S. TERESA/(VIA)                                                       ",,"20/12/2016",
"Convivenza Civile","Altro",9,"TUNISI/(VIA)                                                          ",,"20/12/2016",
"Convivenza Civile","Altro",1,"POMBA/GIUSEPPE (VIA)                                                  ",,"21/12/2016",
"Convivenza Civile","Altro",1,"CARLO ALBERTO/(VIA)                                                   ",,"23/12/2016",
"Convivenza Civile","Altro",3,"BARDONECCHIA/(VIA)                                                    ",,"23/12/2016","10.34"
"Convivenza Civile","Altro",4,"S. DONATO/(VIA)                                                       ",,"23/12/2016","14.44"
"Convivenza Civile","Altro",5,"VAL DELLA TORRE/(VIA)                                                 ",,"27/12/2016",
"Convivenza Civile","Altro",8,"MADAMA CRISTINA/(VIA)                                                 ",,"27/12/2016",
"Convivenza Civile","Altro",1,"CORPUS DOMINI/(PIAZZA)                                                ",,"28/12/2016",
"Convivenza Civile","Altro",1,"DE GASPERI/ALCIDE (CORSO)                                             ",,"28/12/2016",
"Convivenza Civile","Altro",1,"VERDI/GIUSEPPE (VIA)                                                  ",,"29/12/2016",
"Convivenza Civile","Altro",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"29/12/2016",
"Convivenza Civile","Altro",5,"SAORGIO/(VIA)                                                         ",,"29/12/2016",
"Convivenza Civile","Altro",6,"ULIVI/(VIA DEGLI)                                                     ",,"29/12/2016",
"Convivenza Civile","Altro",3,"VITTORIO EMANUELE II/(CORSO)                                          ",,"30/12/2016",
"Convivenza Civile","Comportamenti molesti",9,"SPAZZAPAN/LUIGI (VIA)                                                 ",,"04/07/2016",
"Convivenza Civile","Comportamenti molesti",7,"GIULIA DI BAROLO/(VIA)                                                ",,"13/07/2016",
"Convivenza Civile","Comportamenti molesti",7,"S. GIULIA/(PIAZZA)                                                    ",,"13/07/2016",
"Convivenza Civile","Comportamenti molesti",8,"SALUZZO/(VIA)                                                         ",,"14/07/2016",
"Convivenza Civile","Comportamenti molesti",6,"VIGEVANO/(CORSO)                                                      ",,"20/07/2016",
"Convivenza Civile","Comportamenti molesti",3,"CIALDINI/ENRICO (VIA)                                                 ",,"21/07/2016",
"Convivenza Civile","Comportamenti molesti",4,"LECCE/(CORSO)                                                         ",,"21/07/2016",
"Convivenza Civile","Comportamenti molesti",6,"BELGIOIOSO/CRISTINA (VIA)                                             ",,"22/07/2016",
"Convivenza Civile","Comportamenti molesti",7,"PALERMO/(CORSO)                                                       ",,"22/07/2016",
"Convivenza Civile","Comportamenti molesti",9,"PIO VII/(VIA)                                                         ",,"22/07/2016",
"Convivenza Civile","Comportamenti molesti",9,"VENTIMIGLIA/(VIA)                                                     ",,"23/07/2016",
"Convivenza Civile","Comportamenti molesti",1,"CARLO FELICE/(PIAZZA)                                                 ",,"26/07/2016",
"Convivenza Civile","Comportamenti molesti",6,"VERCELLI/(CORSO)                                                      ",,"26/07/2016",
"Convivenza Civile","Comportamenti molesti",5,"STAMPALIA/(PIAZZA)                                                    ",,"01/08/2016",
"Convivenza Civile","Comportamenti molesti",1,"BARBAROUX/GIUSEPPE (VIA)                                              ",,"02/08/2016",
"Convivenza Civile","Comportamenti molesti",10,"JONA/LUCIANO (PIAZZETTA)                                              ",,"04/08/2016",
"Convivenza Civile","Comportamenti molesti",8,"PELLICO/SILVIO (VIA)                                                  ",,"12/08/2016","11.08"
"Convivenza Civile","Comportamenti molesti",6,"VERCELLI/(CORSO)                                                      ",,"18/08/2016",
"Convivenza Civile","Comportamenti molesti",6,"VERCELLI/(CORSO)                                                      ",,"19/08/2016",
"Convivenza Civile","Comportamenti molesti",6,"SEMPIONE/(LARGO)                                                      ","Area Verde","01/09/2016",
"Convivenza Civile","Comportamenti molesti",3,"FREJUS/(VIA)                                                          ",,"03/09/2016",
"Convivenza Civile","Comportamenti molesti",6,"ROSSI/ERNESTO (VIA)                                                   ",,"09/09/2016",
"Convivenza Civile","Comportamenti molesti",3,"ALECSANDRI/VASILE (VIA)                                               ","Area Verde","13/09/2016","09.10"
"Convivenza Civile","Comportamenti molesti",4,"SVIZZERA/(CORSO)                                                      ",,"14/09/2016","09.59"
"Convivenza Civile","Comportamenti molesti",2,"MONFALCONE/(VIA)                                                      ",,"15/09/2016",
"Convivenza Civile","Comportamenti molesti",6,"MONTE ROSA/(VIA)                                                      ",,"17/09/2016",
"Convivenza Civile","Comportamenti molesti",8,"SALUZZO/(VIA)                                                         ",,"21/09/2016",
"Convivenza Civile","Comportamenti molesti",2,"ORBASSANO/(CORSO)                                                     ",,"23/09/2016",
"Convivenza Civile","Comportamenti molesti",5,"COPPINO/MICHELE (VIA)                                                 ",,"24/09/2016",
"Convivenza Civile","Comportamenti molesti",7,"S. OTTAVIO/(VIA)                                                      ",,"27/09/2016",
"Convivenza Civile","Comportamenti molesti",6,"PALESTRINA/PIER LUIGI (VIA)                                           ",,"28/09/2016",
"Convivenza Civile","Comportamenti molesti",3,"DELLA ROBBIA/LUCA (VIA)                                               ",,"29/09/2016",
"Convivenza Civile","Comportamenti molesti",6,"SEMPIONE/(LARGO)                                                      ",,"02/10/2016",
"Convivenza Civile","Comportamenti molesti",5,"SANSOVINO/ANDREA (VIA)                                                ",,"06/10/2016",
"Convivenza Civile","Comportamenti molesti",3,"FATTORI/GIOVANNI (VIA)                                                ",,"07/10/2016",
"Convivenza Civile","Comportamenti molesti",7,"FORNI/(STRADA DEI)                                                    ",,"07/10/2016",
"Convivenza Civile","Comportamenti molesti",8,"MARCONI/GUGLIELMO (CORSO)                                             ",,"10/10/2016",
"Convivenza Civile","Comportamenti molesti",2,"AGNELLI/GIOVANNI (CORSO)                                              ",,"18/10/2016",
"Convivenza Civile","Comportamenti molesti",1,"FERRARIS/GALILEO (CORSO)                                              ","Area Verde","25/10/2016",
"Convivenza Civile","Comportamenti molesti",4,"MOGADISCIO/(VIA)                                                      ",,"27/10/2016",
"Convivenza Civile","Comportamenti molesti",8,"THOVEZ/ENRICO (VIALE)                                                 ",,"27/10/2016",
"Convivenza Civile","Comportamenti molesti",3,"RACCONIGI/(CORSO)                                                     ",,"12/11/2016",
"Convivenza Civile","Comportamenti molesti",7,"BRESCIA/(CORSO)                                                       ",,"14/11/2016",
"Convivenza Civile","Comportamenti molesti",1,"GALLERIA S. FEDERICO/                                                 ",,"18/11/2016",
"Convivenza Civile","Comportamenti molesti",7,"NOVARA/(CORSO)                                                        ",,"27/11/2016",
"Convivenza Civile","Comportamenti molesti",7,"PESARO/(VIA)                                                          ",,"29/11/2016","11.25"
"Convivenza Civile","Comportamenti molesti",7,"ARTISTI/(VIA)                                                         ",,"01/12/2016","10.04"
"Convivenza Civile","Comportamenti molesti",6,"OXILIA/NINO (VIA)                                                     ",,"14/12/2016",
"Convivenza Civile","Comportamenti molesti",6,"SCARLATTI/ALESSANDRO (VIA)                                            ",,"19/12/2016",
"Convivenza Civile","Disturbi altri animali",4,"FRANCIA/(CORSO)                                                       ",,"14/07/2016",
"Convivenza Civile","Disturbi altri animali",3,"SAFFI/AURELIO (VIA)                                                   ",,"10/09/2016",
"Convivenza Civile","Disturbi altri animali",8,"GIOTTO/(VIA)                                                          ",,"28/09/2016",
"Convivenza Civile","Disturbi altri animali",7,"SELLA/QUINTINO (CORSO)                                                ",,"16/11/2016",
"Convivenza Civile","Disturbi Cani",4,"BELLARDI/LUDOVICO (VIA)                                               ",,"04/07/2016",
"Convivenza Civile","Disturbi Cani",8,"DE AMICIS/EDMONDO (PIAZZA)                                            ",,"05/07/2016",
"Convivenza Civile","Disturbi Cani",8,"MORGARI/ODDINO (VIA)                                                  ",,"06/07/2016",
"Convivenza Civile","Disturbi Cani",9,"PIACENZA/(VIA)                                                        ",,"07/07/2016",
"Convivenza Civile","Disturbi Cani",4,"AVELLINO/(VIA)                                                        ",,"11/07/2016",
"Convivenza Civile","Disturbi Cani",1,"MASSENA/ANDREA (VIA)                                                  ",,"14/07/2016",
"Convivenza Civile","Disturbi Cani",1,"DONATI/VITALIANO (VIA)                                                ",,"28/07/2016",
"Convivenza Civile","Disturbi Cani",5,"BERRINO/MICHELE (VIA)                                                 ",,"05/08/2016",
"Convivenza Civile","Disturbi Cani",7,"FONTANESI/ANTONIO (VIA)                                               ",,"28/08/2016",
"Convivenza Civile","Disturbi Cani",6,"TANARO/(VIA)                                                          ",,"29/08/2016",
"Convivenza Civile","Disturbi Cani",,,"Area Verde","05/09/2016",
"Convivenza Civile","Disturbi Cani",6,"BRANDIZZO/(VIA)                                                       ",,"05/09/2016",
"Convivenza Civile","Disturbi Cani",5,"REISS ROMOLI/GUGLIELMO (VIA)                                          ",,"14/09/2016",
"Convivenza Civile","Disturbi Cani",3,"MORETTA/(VIA)                                                         ",,"22/09/2016",
"Convivenza Civile","Disturbi Cani",5,"BREGLIO/(VIA)                                                         ",,"26/09/2016",
"Convivenza Civile","Disturbi Cani",4,"PIEDICAVALLO/(VIA)                                                    ",,"06/10/2016",
"Convivenza Civile","Disturbi Cani",6,"STRAMBINO/(VIA)                                                       ",,"19/10/2016",
"Convivenza Civile","Disturbi Cani",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"28/10/2016",
"Convivenza Civile","Disturbi Cani",5,"BIBIANA/(VIA)                                                         ",,"31/10/2016",
"Convivenza Civile","Disturbi Cani",6,"MONTANARO/(VIA)                                                       ",,"03/11/2016",
"Convivenza Civile","Disturbi Cani",4,"SERVAIS/GIOVANNI (VIA)                                                ",,"10/11/2016",
"Convivenza Civile","Disturbi Cani",3,"CASALIS/GOFFREDO (VIA)                                                ",,"17/11/2016",
"Convivenza Civile","Disturbi Cani",4,"APPIO CLAUDIO/(CORSO)                                                 ",,"18/11/2016",
"Convivenza Civile","Disturbi Cani",1,"CERNAIA/(VIA)                                                         ",,"01/12/2016","13.37"
"Convivenza Civile","Disturbi Cani",7,"COLLETTA/PIETRO (LUNGO DORA)                                          ",,"02/12/2016","14.51"
"Convivenza Civile","Disturbi Cani",3,"VIGONE/(VIA)                                                          ",,"13/12/2016",
"Convivenza Civile","Disturbi Cani",7,"CIRIE'/(VIA)                                                          ",,"22/12/2016",
"Convivenza Civile","Disturbi da locali",1,"ARSENALE/(VIA)                                                        ",,"01/07/2016","10.48"
"Convivenza Civile","Disturbi da locali",7,"S. OTTAVIO/(VIA)                                                      ",,"02/07/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"02/07/2016",
"Convivenza Civile","Disturbi da locali",,,,"04/07/2016",
"Convivenza Civile","Disturbi da locali",3,"VITTORIO EMANUELE II/(CORSO)                                          ",,"04/07/2016",
"Convivenza Civile","Disturbi da locali",2,"BOSTON/(VIA)                                                          ",,"05/07/2016",
"Convivenza Civile","Disturbi da locali",8,"GALLIARI/BERNARDINO (VIA)                                             ",,"07/07/2016",
"Convivenza Civile","Disturbi da locali",3,"VILLA GIUSTI/(VIA)                                                    ",,"08/07/2016",
"Convivenza Civile","Disturbi da locali",3,"ERITREA/(VIA)                                                         ",,"10/07/2016",
"Convivenza Civile","Disturbi da locali",10,"CASTELLO DI MIRAFIORI/(STRADA)                                        ",,"11/07/2016",
"Convivenza Civile","Disturbi da locali",5,"VERONESE/PAOLO (VIA)                                                  ",,"12/07/2016",
"Convivenza Civile","Disturbi da locali",6,"PALERMO/(CORSO)                                                       ",,"12/07/2016",
"Convivenza Civile","Disturbi da locali",5,"VEROLENGO/(VIA)                                                       ",,"15/07/2016",
"Convivenza Civile","Disturbi da locali",7,"REGGIO/(VIA)                                                          ",,"17/07/2016",
"Convivenza Civile","Disturbi da locali",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"19/07/2016",
"Convivenza Civile","Disturbi da locali",3,"PRONDA/(STRADA DELLA)                                                 ",,"20/07/2016",
"Convivenza Civile","Disturbi da locali",5,"NOLE/(VIA)                                                            ",,"20/07/2016",
"Convivenza Civile","Disturbi da locali",8,"MONCALIERI/(CORSO)                                                    ",,"20/07/2016",
"Convivenza Civile","Disturbi da locali",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"21/07/2016",
"Convivenza Civile","Disturbi da locali",4,"NETRO/(VIA)                                                           ",,"22/07/2016",
"Convivenza Civile","Disturbi da locali",5,"GLADIOLI/(VIA DEI)                                                    ",,"22/07/2016",
"Convivenza Civile","Disturbi da locali",7,"NIETZSCHE/FEDERICO (VIA)                                              ",,"22/07/2016",
"Convivenza Civile","Disturbi da locali",1,"BELLEZIA/GIAN FRANCESCO (VIA)                                         ",,"23/07/2016",
"Convivenza Civile","Disturbi da locali",4,"BALME/(VIA)                                                           ",,"23/07/2016",
"Convivenza Civile","Disturbi da locali",9,"BRAMANTE/(CORSO)                                                      ",,"25/07/2016",
"Convivenza Civile","Disturbi da locali",8,"RONCHI/(STRADA DEI)                                                   ",,"27/07/2016",
"Convivenza Civile","Disturbi da locali",1,"BELLEZIA/GIAN FRANCESCO (VIA)                                         ",,"28/07/2016",
"Convivenza Civile","Disturbi da locali",5,"LANZO/(STRADA)                                                        ",,"28/07/2016",
"Convivenza Civile","Disturbi da locali",4,"UMBRIA/(CORSO)                                                        ",,"09/08/2016",
"Convivenza Civile","Disturbi da locali",8,"VAL S. MARTINO/(STRADA)                                               ",,"10/08/2016",
"Convivenza Civile","Disturbi da locali",8,"PELLICO/SILVIO (VIA)                                                  ",,"12/08/2016",
"Convivenza Civile","Disturbi da locali",8,"PELLICO/SILVIO (VIA)                                                  ",,"12/08/2016",
"Convivenza Civile","Disturbi da locali",8,"PELLICO/SILVIO (VIA)                                                  ",,"12/08/2016","10.50"
"Convivenza Civile","Disturbi da locali",6,"GIULIO CESARE/(CORSO)                                                 ",,"23/08/2016",
"Convivenza Civile","Disturbi da locali",9,"MARONCELLI/PIERO (CORSO)                                              ",,"27/08/2016",
"Convivenza Civile","Disturbi da locali",1,"S. QUINTINO/(VIA)                                                     ",,"29/08/2016",
"Convivenza Civile","Disturbi da locali",5,"LANZO/(VIA)                                                           ",,"30/08/2016",
"Convivenza Civile","Disturbi da locali",1,"CARMINE/(VIA DEL)                                                     ",,"31/08/2016",
"Convivenza Civile","Disturbi da locali",1,"RODI/(VIA)                                                            ",,"03/09/2016",
"Convivenza Civile","Disturbi da locali",1,"PRINCIPE AMEDEO/(VIA)                                                 ",,"04/09/2016",
"Convivenza Civile","Disturbi da locali",7,"BIELLA/(VIA)                                                          ",,"06/09/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"06/09/2016",
"Convivenza Civile","Disturbi da locali",3,"RACCONIGI/(CORSO)                                                     ",,"07/09/2016",
"Convivenza Civile","Disturbi da locali",8,"GALLIARI/BERNARDINO (VIA)                                             ",,"08/09/2016",
"Convivenza Civile","Disturbi da locali",3,"S. ANTONINO/(VIA)                                                     ",,"12/09/2016",
"Convivenza Civile","Disturbi da locali",1,"BOGINO/CONTE GIAMBATTISTA (VIA)                                       ",,"14/09/2016",
"Convivenza Civile","Disturbi da locali",5,"SOSPELLO/(VIA)                                                        ",,"15/09/2016",
"Convivenza Civile","Disturbi da locali",8,"NIZZA/(VIA)                                                           ",,"15/09/2016","09.05"
"Convivenza Civile","Disturbi da locali",6,"ROSSI/LAURO (VIA)                                                     ",,"16/09/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"17/09/2016",
"Convivenza Civile","Disturbi da locali",4,"GHEMME/(VIA)                                                          ",,"19/09/2016",
"Convivenza Civile","Disturbi da locali",9,"BOSSOLI/CARLO (VIA)                                                   ",,"19/09/2016",
"Convivenza Civile","Disturbi da locali",7,"BALBO/CESARE (VIA)                                                    ",,"20/09/2016",
"Convivenza Civile","Disturbi da locali",7,"CASALE/(CORSO)                                                        ",,"20/09/2016",
"Convivenza Civile","Disturbi da locali",3,"S. ANTONINO/(VIA)                                                     ",,"21/09/2016",
"Convivenza Civile","Disturbi da locali",3,"CARAGLIO/(VIA)                                                        ",,"22/09/2016",
"Convivenza Civile","Disturbi da locali",1,"VERDI/GIUSEPPE (VIA)                                                  ",,"23/09/2016",
"Convivenza Civile","Disturbi da locali",10,"ARTOM/EMANUELE (VIA)                                                  ",,"26/09/2016",
"Convivenza Civile","Disturbi da locali",3,"FRANCIA/(CORSO)                                                       ",,"27/09/2016",
"Convivenza Civile","Disturbi da locali",3,"POLLENZO/(VIA)                                                        ",,"28/09/2016",
"Convivenza Civile","Disturbi da locali",6,"VERCELLI/(CORSO)                                                      ",,"28/09/2016",
"Convivenza Civile","Disturbi da locali",1,"BONAFOUS/ALFONSO (VIA)                                                ",,"02/10/2016",
"Convivenza Civile","Disturbi da locali",1,"MONTECUCCOLI/RAIMONDO (VIA)                                           ",,"05/10/2016",
"Convivenza Civile","Disturbi da locali",6,"VERCELLI/(CORSO)                                                      ",,"10/10/2016",
"Convivenza Civile","Disturbi da locali",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ",,"10/10/2016",
"Convivenza Civile","Disturbi da locali",4,"UMBRIA/(CORSO)                                                        ",,"12/10/2016",
"Convivenza Civile","Disturbi da locali",1,"ARCIVESCOVADO/(VIA DELL')                                             ",,"13/10/2016",
"Convivenza Civile","Disturbi da locali",2,"ORBASSANO/(CORSO)                                                     ",,"20/10/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"20/10/2016",
"Convivenza Civile","Disturbi da locali",1,"PESCATORE/MATTEO (VIA)                                                ",,"22/10/2016",
"Convivenza Civile","Disturbi da locali",2,"BUENOS AIRES/(VIA)                                                    ",,"26/10/2016",
"Convivenza Civile","Disturbi da locali",2,"ORBASSANO/(CORSO)                                                     ",,"27/10/2016",
"Convivenza Civile","Disturbi da locali",8,"NIZZA/(VIA)                                                           ",,"01/11/2016","11.27"
"Convivenza Civile","Disturbi da locali",3,"FREJUS/(VIA)                                                          ",,"02/11/2016",
"Convivenza Civile","Disturbi da locali",8,"BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ",,"02/11/2016",
"Convivenza Civile","Disturbi da locali",8,"BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ",,"02/11/2016",
"Convivenza Civile","Disturbi da locali",1,"S. MASSIMO/(VIA)                                                      ",,"07/11/2016",
"Convivenza Civile","Disturbi da locali",3,"CUMIANA/(VIA)                                                         ",,"07/11/2016",
"Convivenza Civile","Disturbi da locali",5,"MATTIROLO/LUIGI (PIAZZA)                                              ",,"07/11/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"07/11/2016",
"Convivenza Civile","Disturbi da locali",9,"BENGASI/(PIAZZA)                                                      ",,"07/11/2016",
"Convivenza Civile","Disturbi da locali",6,"OXILIA/NINO (VIA)                                                     ",,"10/11/2016",
"Convivenza Civile","Disturbi da locali",4,"CIBRARIO/LUIGI (VIA)                                                  ",,"15/11/2016",
"Convivenza Civile","Disturbi da locali",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"18/11/2016",
"Convivenza Civile","Disturbi da locali",1,"PESCATORE/MATTEO (VIA)                                                ",,"27/11/2016",
"Convivenza Civile","Disturbi da locali",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"28/11/2016",
"Convivenza Civile","Disturbi da locali",1,"ROSINE/(VIA DELLE)                                                    ",,"29/11/2016",
"Convivenza Civile","Disturbi da locali",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"30/11/2016",
"Convivenza Civile","Disturbi da locali",1,"DES AMBROIS/LUIGI (VIA)                                               ",,"02/12/2016",
"Convivenza Civile","Disturbi da locali",7,"BRESCIA/(CORSO)                                                       ",,"02/12/2016",
"Convivenza Civile","Disturbi da locali",7,"S. GIULIA/(VIA)                                                       ",,"05/12/2016",
"Convivenza Civile","Disturbi da locali",8,"SALUZZO/(LARGO)                                                       ",,"05/12/2016",
"Convivenza Civile","Disturbi da locali",8,"PRINCIPE TOMMASO/(VIA)                                                ",,"10/12/2016",
"Convivenza Civile","Disturbi da locali",8,"BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ",,"12/12/2016",
"Convivenza Civile","Disturbi da locali",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"16/12/2016",
