"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Convivenza Civile","Altro",,,,"26/05/2016",
"Convivenza Civile","Altro",1,"EINAUDI/LUIGI (CORSO)                                                 ",,"26/05/2016",
"Convivenza Civile","Altro",1,"QUATTRO MARZO/(LARGO)                                                 ",,"26/05/2016",
"Convivenza Civile","Altro",4,"REGINA MARGHERITA/(CORSO)                                             ",,"26/05/2016",
"Convivenza Civile","Altro",4,"ZUMAGLIA/(VIA)                                                        ",,"26/05/2016",
"Convivenza Civile","Altro",4,"FABRIZI/NICOLA (VIA)                                                  ",,"27/05/2016",
"Convivenza Civile","Altro",5,"PRIMULE/(VIA DELLE)                                                   ",,"27/05/2016",
"Convivenza Civile","Altro",10,"TOGLIATTI/PALMIRO (VIA)                                               ",,"29/05/2016",
"Convivenza Civile","Altro",1,"CERNAIA/(VIA)                                                         ",,"30/05/2016",
"Convivenza Civile","Altro",1,"REPUBBLICA/(PIAZZA DELLA)                                             ",,"30/05/2016",
"Convivenza Civile","Altro",4,"LECCE/(CORSO)                                                         ",,"30/05/2016",
"Convivenza Civile","Altro",10,"NEGARVILLE/CELESTE (VIA)                                              ",,"30/05/2016",
"Convivenza Civile","Altro",4,"BIANCHI/NICOMEDE (VIA)                                                ",,"31/05/2016",
"Convivenza Civile","Altro",5,"CARDINALE MASSAIA/GUGLIELMO (VIA)                                     ",,"31/05/2016",
"Convivenza Civile","Altro",8,"VILLA DELLA REGINA/(VIA)                                              ",,"31/05/2016",
"Convivenza Civile","Altro",9,"GALIMBERTI/TANCREDI (PIAZZA)                                          ",,"31/05/2016",
"Convivenza Civile","Altro",7,"AOSTA/(VIA)                                                           ",,"03/06/2016",
"Convivenza Civile","Altro",7,"VERONA/(CORSO)                                                        ",,"03/06/2016",
"Convivenza Civile","Altro",8,"BARETTI/GIUSEPPE (VIA)                                                ",,"03/06/2016",
"Convivenza Civile","Altro",7,"BORGO DORA/(VIA)                                                      ",,"06/06/2016",
"Convivenza Civile","Altro",7,"PALLANZA/(VIA)                                                        ",,"06/06/2016",
"Convivenza Civile","Altro",7,"GUASTALLA/(VIA)                                                       ",,"07/06/2016",
"Convivenza Civile","Altro",8,"MANCINI/PASQUALE STANISLAO (VIA)                                      ",,"07/06/2016",
"Convivenza Civile","Altro",3,"VILLA GIUSTI/(VIA)                                                    ",,"08/06/2016",
"Convivenza Civile","Altro",7,"BIELLA/(VIA)                                                          ",,"08/06/2016",
"Convivenza Civile","Altro",7,"GOZZANO/GUIDO (PIAZZA)                                                ",,"08/06/2016",
"Convivenza Civile","Altro",4,"NETRO/(VIA)                                                           ",,"09/06/2016",
"Convivenza Civile","Altro",5,"GIACHINO/ERRICO (LARGO)                                               ",,"09/06/2016",
"Convivenza Civile","Altro",7,"CADORE/(CORSO)                                                        ",,"09/06/2016",
"Convivenza Civile","Altro",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ","Area Verde","10/06/2016",
"Convivenza Civile","Altro",7,"COMO/(VIA)                                                            ",,"13/06/2016",
"Convivenza Civile","Altro",7,"TRAFORO DI PINO/(STRADA AL)                                           ",,"13/06/2016",
"Convivenza Civile","Altro",4,"MONTE GRAPPA/(CORSO)                                                  ",,"14/06/2016",
"Convivenza Civile","Altro",5,"ROCCAVIONE CONTE DI/(VIA)                                             ",,"14/06/2016",
"Convivenza Civile","Altro",6,"CRISPI/FRANCESCO (PIAZZA)                                             ",,"14/06/2016",
"Convivenza Civile","Altro",6,"CRISPI/FRANCESCO (PIAZZA)                                             ",,"14/06/2016",
"Convivenza Civile","Altro",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"15/06/2016",
"Convivenza Civile","Altro",4,"FRANCIA/(CORSO)                                                       ",,"15/06/2016",
"Convivenza Civile","Altro",8,"ORMEA/(VIA)                                                           ",,"15/06/2016",
"Convivenza Civile","Altro",1,"MERCANTI/(VIA)                                                        ",,"16/06/2016",
"Convivenza Civile","Altro",3,"FREJUS/(VIA)                                                          ",,"16/06/2016",
"Convivenza Civile","Altro",4,"PRINCIPE ODDONE/(CORSO)                                               ",,"16/06/2016",
"Convivenza Civile","Altro",5,"FERMI/ENRICO (VIA)                                                    ",,"16/06/2016",
"Convivenza Civile","Altro",,,,"17/06/2016",
"Convivenza Civile","Altro",1,"DE NICOLA/ENRICO (CORSO)                                              ",,"17/06/2016",
"Convivenza Civile","Altro",2,"AGNELLI/GIOVANNI (CORSO)                                              ",,"17/06/2016",
"Convivenza Civile","Altro",2,"PANIZZA/BARNABA (VIA)                                                 ",,"17/06/2016",
"Convivenza Civile","Altro",4,"SALUGGIA/(VIA)                                                        ",,"17/06/2016",
"Convivenza Civile","Altro",5,"SANSOVINO/ANDREA (VIA)                                                ",,"20/06/2016",
"Convivenza Civile","Altro",7,"BIELLA/(VIA)                                                          ",,"20/06/2016",
"Convivenza Civile","Altro",9,"PANNUNZIO/MARIO (VIA)                                                 ",,"20/06/2016","09.46"
"Convivenza Civile","Altro",1,"AVOGADRO/AMEDEO (VIA)                                                 ",,"21/06/2016",
"Convivenza Civile","Altro",5,"COSSA/PIETRO (VIA)                                                    ",,"21/06/2016",
"Convivenza Civile","Altro",8,"BRAMANTE/(CORSO)                                                      ",,"21/06/2016",
"Convivenza Civile","Altro",3,"PALMIERI/PIETRO (VIA)                                                 ",,"22/06/2016",
"Convivenza Civile","Altro",6,"CRAVERO/GIOVANNI (VIA)                                                ",,"22/06/2016",
"Convivenza Civile","Altro",1,"AVOGADRO/AMEDEO (VIA)                                                 ",,"26/06/2016",
"Convivenza Civile","Altro",3,"DI NANNI/DANTE (VIA)                                                  ",,"27/06/2016",
"Convivenza Civile","Altro",9,"SEBASTOPOLI/(CORSO)                                                   ",,"27/06/2016",
"Convivenza Civile","Altro",4,"MEDICI/GIACOMO (VIA)                                                  ",,"27/06/2016","13.28"
"Convivenza Civile","Altro",8,"MURATORI/LODOVICO ANTONIO (VIA)                                       ",,"28/06/2016","13.40"
"Convivenza Civile","Altro",1,"CABOTO/SEBASTIANO (VIA)                                               ",,"30/06/2016",
"Convivenza Civile","Altro",8,"SALUZZO/(VIA)                                                         ",,"30/06/2016",
"Convivenza Civile","Comportamenti molesti",3,"POLLENZO/(VIA)                                                        ",,"11/01/2016",
"Convivenza Civile","Comportamenti molesti",6,"RONDISSONE/(VIA)                                                      ",,"20/01/2016","10.50"
"Convivenza Civile","Comportamenti molesti",9,"VOLI/MELCHIORRE (VIA)                                                 ",,"19/02/2016",
"Convivenza Civile","Comportamenti molesti",10,"SETTE COMUNI/(VIA)                                                    ",,"03/03/2016",
"Convivenza Civile","Comportamenti molesti",8,"NIZZA/(VIA)                                                           ",,"11/03/2016","09.58"
"Convivenza Civile","Comportamenti molesti",5,"SCIALOJA/ANTONIO E VITTORIO (VIA)                                     ",,"14/03/2016",
"Convivenza Civile","Comportamenti molesti",4,"PACCHIOTTI/GIACINTO (VIA)                                             ",,"16/03/2016",
"Convivenza Civile","Comportamenti molesti",5,"LOMBARDIA/(CORSO)                                                     ",,"17/03/2016",
"Convivenza Civile","Comportamenti molesti",3,"MARSIGLI/LUIGI FERDINANDO (VIA)                                       ","Area Verde","21/03/2016",
"Convivenza Civile","Comportamenti molesti",2,"LANUSEI/(VIA)                                                         ",,"24/03/2016",
"Convivenza Civile","Comportamenti molesti",8,"CAGNI/UMBERTO (VIALE)                                                 ","Area Verde","26/03/2016","07.17"
"Convivenza Civile","Comportamenti molesti",6,"MARTORELLI/RENATO (VIA)                                               ",,"30/03/2016",
"Convivenza Civile","Comportamenti molesti",5,"POTENZA/(CORSO)                                                       ",,"01/04/2016",
"Convivenza Civile","Comportamenti molesti",1,"PRINCIPE AMEDEO/(VIA)                                                 ",,"11/04/2016",
"Convivenza Civile","Comportamenti molesti",7,"BRIANZA/(CORSO)                                                       ",,"15/04/2016",
"Convivenza Civile","Comportamenti molesti",5,"FOLIGNO/(VIA)                                                         ",,"18/04/2016",
"Convivenza Civile","Comportamenti molesti",4,"CASALIS/GOFFREDO (VIA)                                                ",,"19/04/2016",
"Convivenza Civile","Comportamenti molesti",7,"FORTINO/(STRADA DEL)                                                  ",,"20/04/2016",
"Convivenza Civile","Comportamenti molesti",1,"PORTA PALATINA/(VIA)                                                  ",,"06/05/2016",
"Convivenza Civile","Comportamenti molesti",8,"GRAN MADRE DI DIO/(PIAZZA)                                            ",,"07/05/2016",
"Convivenza Civile","Comportamenti molesti",5,"POTENZA/(CORSO)                                                       ",,"09/05/2016",
"Convivenza Civile","Comportamenti molesti",3,"ALECSANDRI/VASILE (VIA)                                               ","Area Verde","10/05/2016",
"Convivenza Civile","Comportamenti molesti",7,"LA SALLE/S. GIOVANNI BATTISTA (VIA)                                   ",,"11/05/2016",
"Convivenza Civile","Comportamenti molesti",1,"PO/(VIA)                                                              ",,"16/05/2016",
"Convivenza Civile","Comportamenti molesti",8,"BELFIORE/(VIA)                                                        ",,"18/05/2016",
"Convivenza Civile","Comportamenti molesti",,,"Area Verde","20/05/2016",
"Convivenza Civile","Comportamenti molesti",8,"BELFIORE/(VIA)                                                        ",,"25/05/2016",
"Convivenza Civile","Comportamenti molesti",6,"GIULIO CESARE/(CORSO)                                                 ",,"01/06/2016",
"Convivenza Civile","Comportamenti molesti",1,"PO/(VIA)                                                              ",,"07/06/2016",
"Convivenza Civile","Comportamenti molesti",5,"GIACHINO/ERRICO (VIA)                                                 ",,"14/06/2016",
"Convivenza Civile","Comportamenti molesti",5,"STRADELLA/(VIA)                                                       ",,"14/06/2016",
"Convivenza Civile","Comportamenti molesti",6,"BRANDIZZO/(VIA)                                                       ",,"27/06/2016",
"Convivenza Civile","Comportamenti molesti",6,"FELETTO/(VIA)                                                         ",,"27/06/2016",
"Convivenza Civile","Comportamenti molesti",9,"GALIMBERTI/TANCREDI (PIAZZA)                                          ",,"30/06/2016",
"Convivenza Civile","Disturbi altri animali",3,"CENISCHIA/(VIA)                                                       ",,"07/06/2016",
"Convivenza Civile","Disturbi Cani",2,"BALTIMORA/(VIA)                                                       ",,"01/01/2016","18.04"
"Convivenza Civile","Disturbi Cani",3,"CHANOUX/PIETRO ABATE (VIA)                                            ",,"02/01/2016",
"Convivenza Civile","Disturbi Cani",,,,"05/01/2016",
"Convivenza Civile","Disturbi Cani",4,"ASINARI DI BERNEZZO/VITTORIO (VIA)                                    ",,"05/01/2016",
"Convivenza Civile","Disturbi Cani",5,"BELGIRATE/(VIA)                                                       ",,"09/01/2016",
"Convivenza Civile","Disturbi Cani",4,"PIEDICAVALLO/(VIA)                                                    ",,"12/01/2016",
"Convivenza Civile","Disturbi Cani",9,"TRAIANO/(CORSO)                                                       ",,"13/01/2016",
"Convivenza Civile","Disturbi Cani",1,"JUVARRA/FILIPPO(VIA)                                                  ",,"17/01/2016",
"Convivenza Civile","Disturbi Cani",7,"COMO/(VIA)                                                            ",,"18/01/2016",
"Convivenza Civile","Disturbi Cani",4,"PEYRON/AMEDEO (PIAZZA)                                                ","Area Verde","18/01/2016","07.33"
"Convivenza Civile","Disturbi Cani",7,"ANTONELLI/ALESSANDRO (LUNGO PO)                                       ",,"20/01/2016","09.24"
"Convivenza Civile","Disturbi Cani",1,"REGINA MARGHERITA/(CORSO)                                             ","Area Verde","21/01/2016","09.20"
"Convivenza Civile","Disturbi Cani",3,"CRISTALLIERA/(VIA)                                                    ",,"25/01/2016",
"Convivenza Civile","Disturbi Cani",4,"TELESIO/BERNARDINO (CORSO)                                            ",,"26/01/2016",
"Convivenza Civile","Disturbi Cani",4,"ORNAVASSO/(VIA)                                                       ",,"08/02/2016",
"Convivenza Civile","Disturbi Cani",6,"ULIVI/(VIA DEGLI)                                                     ",,"08/02/2016",
"Convivenza Civile","Disturbi Cani",2,"CASTELGOMBERTO/(VIA)                                                  ",,"15/02/2016",
"Convivenza Civile","Disturbi Cani",6,"SEMPIONE/(LARGO)                                                      ",,"17/02/2016",
"Convivenza Civile","Disturbi Cani",6,"BERTOLLA/(STRADA)                                                     ",,"23/02/2016",
"Convivenza Civile","Disturbi Cani",1,"VALDOCCO/(CORSO)                                                      ",,"24/02/2016",
"Convivenza Civile","Disturbi Cani",1,"ARBARELLO/VINCENZO (PIAZZA)                                           ",,"04/03/2016",
"Convivenza Civile","Disturbi Cani",4,"S. DONATO/(VIA)                                                       ",,"07/03/2016",
"Convivenza Civile","Disturbi Cani",7,"FENESTRELLE/(STRADA DI)                                               ",,"08/03/2016",
"Convivenza Civile","Disturbi Cani",5,"FOGLIZZO/(VIA)                                                        ",,"11/03/2016",
"Convivenza Civile","Disturbi Cani",1,"VITTORIO EMANUELE II/(CORSO)                                          ",,"15/03/2016",
"Convivenza Civile","Disturbi Cani",6,"SETTIMO/(STRADA DI)                                                   ",,"21/03/2016",
"Convivenza Civile","Disturbi Cani",5,"ARNO'/RICCARDO (VIA)                                                  ",,"22/03/2016",
"Convivenza Civile","Disturbi Cani",7,"COLLETTA/PIETRO (LUNGO DORA)                                          ","Area Verde","24/03/2016",
"Convivenza Civile","Disturbi Cani",4,"CARRERA/VALENTINO (VIA)                                               ",,"31/03/2016","16.18"
"Convivenza Civile","Disturbi Cani",1,"PO/(VIA)                                                              ",,"03/04/2016",
"Convivenza Civile","Disturbi Cani",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"04/04/2016",
"Convivenza Civile","Disturbi Cani",7,"CARDINALE ALIMONDA/GAETANO (VIA)                                      ","Area Verde","04/04/2016",
"Convivenza Civile","Disturbi Cani",3,"PESCHIERA/(CORSO)                                                     ","Area Verde","06/04/2016",
"Convivenza Civile","Disturbi Cani",5,"TICINO/(VIA)                                                          ",,"08/04/2016",
"Convivenza Civile","Disturbi Cani",3,"ROSSELLI/CARLO E NELLO (CORSO)                                        ",,"08/04/2016","11.22"
"Convivenza Civile","Disturbi Cani",2,"BOSTON/(VIA)                                                          ",,"10/04/2016",
"Convivenza Civile","Disturbi Cani",5,"NOASCA/(VIA)                                                          ",,"12/04/2016",
"Convivenza Civile","Disturbi Cani",4,"TELESIO/BERNARDINO (CORSO)                                            ",,"13/04/2016",
"Convivenza Civile","Disturbi Cani",6,"BERTOLLA/(STRADA)                                                     ",,"13/04/2016",
"Convivenza Civile","Disturbi Cani",3,"MURIALDO/DON LEONARDO (VIA)                                           ",,"14/04/2016",
"Convivenza Civile","Disturbi Cani",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"18/04/2016",
"Convivenza Civile","Disturbi Cani",4,"BORGOSESIA/(VIA)                                                      ",,"22/04/2016",
"Convivenza Civile","Disturbi Cani",5,"CESALPINO/ANDREA (VIA)                                                ",,"22/04/2016",
"Convivenza Civile","Disturbi Cani",6,"PACINI/GIOVANNI (VIA)                                                 ",,"22/04/2016",
"Convivenza Civile","Disturbi Cani",7,"DAMIANO/LUIGI (VIA)                                                   ",,"26/04/2016",
"Convivenza Civile","Disturbi Cani",3,"MONTE CIMONE/(VIA)                                                    ",,"27/04/2016",
"Convivenza Civile","Disturbi Cani",6,"VERCELLI/(CORSO)                                                      ",,"29/04/2016",
"Convivenza Civile","Disturbi Cani",9,"ERASMO DA ROTTERDAM/(VIA)                                             ",,"05/05/2016",
"Convivenza Civile","Disturbi Cani",3,"RACCONIGI/(CORSO)                                                     ",,"13/05/2016",
"Convivenza Civile","Disturbi Cani",8,"PICCO/ALBERTO (CORSO)                                                 ",,"18/05/2016",
"Convivenza Civile","Disturbi Cani",6,"ULIVI/(VIA DEGLI)                                                     ",,"01/06/2016",
"Convivenza Civile","Disturbi Cani",1,"GOVONE/GIUSEPPE (CORSO)                                               ",,"03/06/2016",
"Convivenza Civile","Disturbi Cani",6,"BRANDIZZO/(VIA)                                                       ",,"03/06/2016",
"Convivenza Civile","Disturbi Cani",7,"BORGO DORA/(VIA)                                                      ",,"07/06/2016",
"Convivenza Civile","Disturbi Cani",5,"NOLE/(VIA)                                                            ","Area Verde","10/06/2016","11.14"
"Convivenza Civile","Disturbi Cani",8,"MURATORI/LODOVICO ANTONIO (VIA)                                       ",,"10/06/2016","12.04"
"Convivenza Civile","Disturbi Cani",2,"CIMABUE/(VIA)                                                         ",,"15/06/2016","13.13"
"Convivenza Civile","Disturbi da locali",3,"FRANCIA/(CORSO)                                                       ",,"02/01/2016",
"Convivenza Civile","Disturbi da locali",4,"BALME/(VIA)                                                           ",,"03/01/2016",
"Convivenza Civile","Disturbi da locali",3,"RACCONIGI/(CORSO)                                                     ",,"04/01/2016",
"Convivenza Civile","Disturbi da locali",8,"PELLICO/SILVIO (VIA)                                                  ",,"13/01/2016",
"Convivenza Civile","Disturbi da locali",7,"BRESCIA/(CORSO)                                                       ",,"16/01/2016","10.28"
"Convivenza Civile","Disturbi da locali",3,"BEAULARD/(VIA)                                                        ",,"17/01/2016",
"Convivenza Civile","Disturbi da locali",6,"CLEMENTI/MUZIO (VIA)                                                  ",,"19/01/2016","11.17"
"Convivenza Civile","Disturbi da locali",1,"CORTE D'APPELLO/(VIA)                                                 ",,"20/01/2016",
"Convivenza Civile","Disturbi da locali",1,"CORTE D'APPELLO/(VIA)                                                 ",,"20/01/2016",
"Convivenza Civile","Disturbi da locali",3,"LIONE/(CORSO)                                                         ",,"22/01/2016","10.24"
"Convivenza Civile","Disturbi da locali",7,"PALLAVICINO/GIORGIO (VIA)                                             ",,"26/01/2016",
"Convivenza Civile","Disturbi da locali",1,"BONAFOUS/ALFONSO (VIA)                                                ",,"01/02/2016",
"Convivenza Civile","Disturbi da locali",1,"GARIBALDI/GIUSEPPE (VIA)                                              ",,"02/02/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"04/02/2016",
"Convivenza Civile","Disturbi da locali",6,"PALERMO/(CORSO)                                                       ",,"04/02/2016","14.10"
"Convivenza Civile","Disturbi da locali",4,"DRONERO/(VIA)                                                         ",,"05/02/2016",
"Convivenza Civile","Disturbi da locali",3,"VILLARBASSE/(VIA)                                                     ",,"08/02/2016",
"Convivenza Civile","Disturbi da locali",8,"SALUZZO/(VIA)                                                         ",,"10/02/2016",
"Convivenza Civile","Disturbi da locali",7,"S. MAURIZIO/(CORSO)                                                   ",,"12/02/2016",
"Convivenza Civile","Disturbi da locali",8,"NIZZA/(VIA)                                                           ",,"13/02/2016",
"Convivenza Civile","Disturbi da locali",7,"ARTISTI/(VIA)                                                         ",,"15/02/2016",
"Convivenza Civile","Disturbi da locali",4,"S. DONATO/(VIA)                                                       ",,"17/02/2016",
"Convivenza Civile","Disturbi da locali",8,"D'AZEGLIO/MASSIMO (CORSO)                                             ",,"17/02/2016",
"Convivenza Civile","Disturbi da locali",8,"S. ANSELMO/(VIA)                                                      ",,"17/02/2016",
"Convivenza Civile","Disturbi da locali",3,"MONTE CRISTALLO/(VIA)                                                 ",,"18/02/2016",
"Convivenza Civile","Disturbi da locali",4,"TENIVELLI/CARLO (VIA)                                                 ",,"19/02/2016","10.32"
"Convivenza Civile","Disturbi da locali",1,"POMBA/GIUSEPPE (VIA)                                                  ",,"24/02/2016",
"Convivenza Civile","Disturbi da locali",1,"RE UMBERTO/(LARGO)                                                    ",,"24/02/2016","14.30"
"Convivenza Civile","Disturbi da locali",2,"VEGLIA/(VIA)                                                          ",,"25/02/2016",
"Convivenza Civile","Disturbi da locali",4,"TELESIO/BERNARDINO (CORSO)                                            ",,"25/02/2016",
"Convivenza Civile","Disturbi da locali",1,"VERDI/GIUSEPPE (VIA)                                                  ",,"02/03/2016",
"Convivenza Civile","Disturbi da locali",7,"CASTELNUOVO/(VIA)                                                     ",,"02/03/2016","13.09"
"Convivenza Civile","Disturbi da locali",9,"CROCE/BENEDETTO (CORSO)                                               ",,"03/03/2016",
"Convivenza Civile","Disturbi da locali",6,"S. MAURO/(STRADA)                                                     ",,"21/03/2016",
"Convivenza Civile","Disturbi da locali",3,"FRANCIA/(CORSO)                                                       ",,"25/03/2016",
"Convivenza Civile","Disturbi da locali",6,"BARBANIA/(VIA)                                                        ",,"25/03/2016",
"Convivenza Civile","Disturbi da locali",1,"MISERICORDIA/(VIA)                                                    ",,"31/03/2016",
"Convivenza Civile","Disturbi da locali",4,"VALGIOIE/(VIA)                                                        ",,"01/04/2016","10.23"
"Convivenza Civile","Disturbi da locali",8,"GALLIARI/BERNARDINO (VIA)                                             ",,"02/04/2016",
"Convivenza Civile","Disturbi da locali",1,"PALESTRO/(CORSO)                                                      ",,"04/04/2016",
"Convivenza Civile","Disturbi da locali",2,"AGNELLI/GIOVANNI (CORSO)                                              ",,"04/04/2016","08.17"
"Convivenza Civile","Disturbi da locali",5,"ROCCAVIONE CONTE DI/(VIA)                                             ",,"06/04/2016",
"Convivenza Civile","Disturbi da locali",3,"BARGE/(VIA)                                                           ",,"11/04/2016",
"Convivenza Civile","Disturbi da locali",3,"FRANCIA/(CORSO)                                                       ",,"11/04/2016",
"Convivenza Civile","Disturbi da locali",1,"S. MASSIMO/(VIA)                                                      ",,"12/04/2016",
"Convivenza Civile","Disturbi da locali",1,"S. DOMENICO/(VIA)                                                     ",,"15/04/2016",
"Convivenza Civile","Disturbi da locali",1,"RE UMBERTO/(CORSO)                                                    ",,"18/04/2016",
"Convivenza Civile","Disturbi da locali",3,"MEDITERRANEO/(CORSO)                                                  ",,"18/04/2016",
"Convivenza Civile","Disturbi da locali",7,"GIULIO CESARE/(CORSO)                                                 ",,"18/04/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"18/04/2016",
"Convivenza Civile","Disturbi da locali",1,"BELLEZIA/GIAN FRANCESCO (VIA)                                         ",,"22/04/2016",
"Convivenza Civile","Disturbi da locali",1,"ROERO DI CORTANZE/ERCOLE TOMMASO (VIA)                                ",,"23/04/2016",
"Convivenza Civile","Disturbi da locali",3,"PEROSA/(VIA)                                                          ",,"27/04/2016",
"Convivenza Civile","Disturbi da locali",6,"PAGANINI/NICOLO' (VIA)                                                ",,"27/04/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"02/05/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"02/05/2016",
"Convivenza Civile","Disturbi da locali",8,"VIRGILIO/(VIALE)                                                      ",,"03/05/2016",
"Convivenza Civile","Disturbi da locali",7,"S. MAURIZIO/(CORSO)                                                   ",,"07/05/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"08/05/2016",
"Convivenza Civile","Disturbi da locali",1,"MERCANTI/(VIA)                                                        ",,"13/05/2016",
"Convivenza Civile","Disturbi da locali",8,"CEPPI/CARLO (VIALE)                                                   ",,"17/05/2016",
"Convivenza Civile","Disturbi da locali",7,"GUASTALLA/(VIA)                                                       ",,"18/05/2016",
"Convivenza Civile","Disturbi da locali",8,"MONCALIERI/(CORSO)                                                    ",,"22/05/2016",
"Convivenza Civile","Disturbi da locali",2,"SEBASTOPOLI/(CORSO)                                                   ",,"23/05/2016",
"Convivenza Civile","Disturbi da locali",7,"PRINCIPE ODDONE/(CORSO)                                               ",,"24/05/2016","12.21"
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"26/05/2016",
"Convivenza Civile","Disturbi da locali",9,"DANEO/EDOARDO (VIA)                                                   ",,"27/05/2016",
"Convivenza Civile","Disturbi da locali",8,"CAGNI/UMBERTO (VIALE)                                                 ",,"28/05/2016",
"Convivenza Civile","Disturbi da locali",8,"VIRGILIO/(VIALE)                                                      ",,"28/05/2016",
"Convivenza Civile","Disturbi da locali",3,"MONGINEVRO/(VIA)                                                      ",,"30/05/2016",
"Convivenza Civile","Disturbi da locali",1,"BONELLI/FRANCO (VIA)                                                  ",,"01/06/2016",
"Convivenza Civile","Disturbi da locali",8,"MONCALIERI/(CORSO)                                                    ",,"01/06/2016",
"Convivenza Civile","Disturbi da locali",4,"S. DONATO/(VIA)                                                       ",,"03/06/2016",
"Convivenza Civile","Disturbi da locali",1,"PO/(VIA)                                                              ",,"06/06/2016",
"Convivenza Civile","Disturbi da locali",7,"ANDREIS/VITTORIO (VIA)                                                ",,"06/06/2016",
"Convivenza Civile","Disturbi da locali",1,"PESCATORE/MATTEO (VIA)                                                ",,"07/06/2016",
"Convivenza Civile","Disturbi da locali",4,"CAPELLI/CARLO (VIA)                                                   ",,"07/06/2016",
"Convivenza Civile","Disturbi da locali",7,"VERCELLI/(CORSO)                                                      ",,"09/06/2016",
"Convivenza Civile","Disturbi da locali",10,"ARTOM/EMANUELE (VIA)                                                  ",,"09/06/2016",
"Convivenza Civile","Disturbi da locali",2,"SEBASTOPOLI/(CORSO)                                                   ",,"13/06/2016",
"Convivenza Civile","Disturbi da locali",4,"PACCHIOTTI/GIACINTO (VIA)                                             ",,"13/06/2016",
"Convivenza Civile","Disturbi da locali",5,"SEGANTINI/GIOVANNI (VIA)                                              ",,"13/06/2016",
"Convivenza Civile","Disturbi da locali",8,"VIRGILIO/(VIALE)                                                      ",,"13/06/2016",
"Convivenza Civile","Disturbi da locali",7,"BALBO/CESARE (VIA)                                                    ",,"14/06/2016",
"Convivenza Civile","Disturbi da locali",10,"MONASTIR/(VIA)                                                        ",,"15/06/2016",
"Convivenza Civile","Disturbi da locali",1,"DES AMBROIS/LUIGI (VIA)                                               ",,"17/06/2016",
"Convivenza Civile","Disturbi da locali",3,"S. PAOLO/(VIA)                                                        ",,"17/06/2016",
"Convivenza Civile","Disturbi da locali",8,"MONCALIERI/(CORSO)                                                    ",,"17/06/2016",
"Convivenza Civile","Disturbi da locali",8,"PRINCIPE TOMMASO/(VIA)                                                ",,"17/06/2016",
"Convivenza Civile","Disturbi da locali",3,"FRANCIA/(CORSO)                                                       ",,"19/06/2016",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"21/06/2016",
"Convivenza Civile","Disturbi da locali",8,"LOMBROSO/CESARE (VIA)                                                 ",,"23/06/2016",
"Convivenza Civile","Disturbi da locali",7,"VERCELLI/(CORSO)                                                      ",,"23/06/2016","11.21"
"Convivenza Civile","Disturbi da locali",4,"CHIRONI/GIAMPIETRO (PIAZZA)                                           ",,"24/06/2016",
"Convivenza Civile","Disturbi da locali",8,"MONCALIERI/(CORSO)                                                    ",,"24/06/2016",
"Convivenza Civile","Disturbi da locali",1,"S. TERESA/(VIA)                                                       ",,"30/06/2016",
"Convivenza Civile","Disturbi da locali",2,"BASILICATA/(PIAZZA)                                                   ",,"30/06/2016",
"Convivenza Civile","Disturbi da locali",7,"MODENA/(VIA)                                                          ",,"30/06/2016",
"Convivenza Civile","Rumori molesti",3,"MARTINI MAURI/ENRICO (VIA)                                            ",,"04/01/2016",
"Convivenza Civile","Rumori molesti",5,"MORTARA/(CORSO)                                                       ",,"04/01/2016",
"Convivenza Civile","Rumori molesti",7,"COLLETTA/PIETRO (LUNGO DORA)                                          ",,"10/01/2016",
"Convivenza Civile","Rumori molesti",9,"NIZZA/(VIA)                                                           ",,"15/01/2016",
"Convivenza Civile","Rumori molesti",7,"CIGNA/FRANCESCO (LARGO)                                               ",,"16/01/2016",
"Convivenza Civile","Rumori molesti",3,"BRUNELLESCHI/FILIPPO (CORSO)                                          ",,"18/01/2016","09.43"
"Convivenza Civile","Rumori molesti",2,"S. MARINO/(VIA)                                                       ",,"26/01/2016",
"Convivenza Civile","Rumori molesti",1,"ROMA/(VIA)                                                            ",,"28/01/2016",
"Convivenza Civile","Rumori molesti",1,"MERCANTI/(VIA)                                                        ",,"29/01/2016",
"Convivenza Civile","Rumori molesti",7,"S. GIULIA/(VIA)                                                       ",,"03/02/2016",
"Convivenza Civile","Rumori molesti",10,"RICCIO/CAMILLO (VIA)                                                  ",,"04/02/2016",
