"Categoria criminologa","Sottocategoria Criminologica","Circoscrizione","Localita","Area Verde","Data","Ora"
"Convivenza Civile","Comportamenti molesti",4,"LECCE/(CORSO)                                                         ",,"12/03/2019","09.34"
"Convivenza Civile","Comportamenti molesti",1,"ROMA/(VIA)                                                            ",,"18/03/2019",
"Convivenza Civile","Comportamenti molesti",3,"ISONZO/(VIA)                                                          ",,"20/03/2019",
"Convivenza Civile","Comportamenti molesti",5,"LANZO/(STRADA)                                                        ",,"21/03/2019",
"Convivenza Civile","Comportamenti molesti",1,"REGINA MARGHERITA/(CORSO)                                             ",,"22/03/2019",
"Convivenza Civile","Comportamenti molesti",1,"S. CARLO/(PIAZZA)                                                     ",,"26/03/2019",
"Convivenza Civile","Comportamenti molesti",1,"PO/(VIA)                                                              ",,"27/03/2019",
"Convivenza Civile","Comportamenti molesti",6,"ULIVI/(VIA DEGLI)                                                     ",,"27/03/2019",
"Convivenza Civile","Comportamenti molesti",10,"CANDIOLO/(VIA)                                                        ",,"27/03/2019",
"Convivenza Civile","Comportamenti molesti",5,"GOTTI/ENRICO (VIA)                                                    ",,"29/03/2019",
"Convivenza Civile","Comportamenti molesti",7,"MORAZZONE/(VIA)                                                       ",,"29/03/2019",
"Convivenza Civile","Comportamenti molesti",1,"LAMARMORA/ALFONSO (VIA)                                               ",,"02/04/2019",
"Convivenza Civile","Comportamenti molesti",3,"MURIALDO/DON LEONARDO (VIA)                                           ",,"03/04/2019",
"Convivenza Civile","Comportamenti molesti",8,"S. ANSELMO/(VIA)                                                      ",,"03/04/2019",
"Convivenza Civile","Comportamenti molesti",1,"DORIA/ANDREA (VIA)                                                    ",,"10/04/2019",
"Convivenza Civile","Comportamenti molesti",7,"BORROMINI/FRANCESCO (PIAZZA)                                          ",,"11/04/2019",
"Convivenza Civile","Comportamenti molesti",6,"MONTANARO/(VIA)                                                       ",,"16/04/2019",
"Convivenza Civile","Comportamenti molesti",1,"S. FRANCESCO DA PAOLA/(VIA)                                           ",,"19/04/2019",
"Convivenza Civile","Comportamenti molesti",10,"NEGARVILLE/CELESTE (VIA)                                              ",,"19/04/2019",
"Convivenza Civile","Comportamenti molesti",2,"BASILICATA/(PIAZZA)                                                   ",,"24/04/2019",
"Convivenza Civile","Comportamenti molesti",6,"GIORDANO/UMBERTO (VIA)                                                ",,"28/04/2019",
"Convivenza Civile","Comportamenti molesti",6,"BRANDIZZO/(VIA)                                                       ",,"30/04/2019",
"Convivenza Civile","Comportamenti molesti",6,"TARANTO/(CORSO)                                                       ",,"30/04/2019",
"Convivenza Civile","Comportamenti molesti",1,"BELLEZIA/GIAN FRANCESCO (VIA)                                         ",,"02/05/2019","12.02"
"Convivenza Civile","Comportamenti molesti",7,"VANCHIGLIA/(VIA)                                                      ",,"03/05/2019",
"Convivenza Civile","Comportamenti molesti",1,"MARIA VITTORIA/(VIA)                                                  ",,"05/05/2019",
"Convivenza Civile","Comportamenti molesti",4,"SVIZZERA/(CORSO)                                                      ",,"06/05/2019",
"Convivenza Civile","Comportamenti molesti",2,"MOMBARCARO/(VIA)                                                      ",,"13/05/2019",
"Convivenza Civile","Comportamenti molesti",5,"VEROLENGO/(VIA)                                                       ",,"14/05/2019",
"Convivenza Civile","Comportamenti molesti",6,"MONTE ROSA/(VIA)                                                      ",,"21/05/2019",
"Convivenza Civile","Comportamenti molesti",1,"S. SECONDO/(VIA)                                                      ",,"25/05/2019",
"Convivenza Civile","Comportamenti molesti",6,"GERMAGNANO/(VIA)                                                      ",,"27/05/2019",
"Convivenza Civile","Comportamenti molesti",5,"VEROLENGO/(VIA)                                                       ","Area Verde","29/05/2019",
"Convivenza Civile","Comportamenti molesti",4,"SERVAIS/GIOVANNI (VIA)                                                ","Area Verde","30/05/2019",
"Convivenza Civile","Comportamenti molesti",2,"SEBASTOPOLI/(CORSO)                                                   ",,"01/06/2019",
"Convivenza Civile","Comportamenti molesti",3,"CHAMBERY/(VIA)                                                        ",,"07/06/2019",
"Convivenza Civile","Comportamenti molesti",2,"BELLONO/GIORGIO (VIA)                                                 ","Area Verde","10/06/2019",
"Convivenza Civile","Comportamenti molesti",3,"CUMIANA/(VIA)                                                         ",,"10/06/2019",
"Convivenza Civile","Comportamenti molesti",7,"VERCELLI/(CORSO)                                                      ","Area Verde","10/06/2019",
"Convivenza Civile","Comportamenti molesti",5,"CHIESA DELLA SALUTE/(VIA)                                             ",,"11/06/2019",
"Convivenza Civile","Comportamenti molesti",5,"GATTICO/(VIA)                                                         ",,"11/06/2019",
"Convivenza Civile","Comportamenti molesti",,,,"21/06/2019","11.43"
"Convivenza Civile","Comportamenti molesti",7,"BELGIO/(CORSO)                                                        ","Area Verde","25/06/2019","12.25"
"Convivenza Civile","Disturbi Cani",10,"BURIASCO/(VIA)                                                        ",,"03/01/2019",
"Convivenza Civile","Disturbi Cani",1,"PIAZZI/GIUSEPPE (VIA)                                                 ",,"10/01/2019",
"Convivenza Civile","Disturbi Cani",1,"BLIGNY/(VIA)                                                          ",,"05/02/2019",
"Convivenza Civile","Disturbi Cani",7,"S. ANNA/(STRADA)                                                      ",,"08/02/2019",
"Convivenza Civile","Disturbi Cani",2,"CASTAGNEVIZZA/(VIA)                                                   ",,"10/02/2019","08.20"
"Convivenza Civile","Disturbi Cani",4,"ROSAI/OTTONE(CORSO)                                                   ",,"18/02/2019","09.34"
"Convivenza Civile","Disturbi Cani",1,"PIAZZI/GIUSEPPE (VIA)                                                 ",,"25/02/2019",
"Convivenza Civile","Disturbi Cani",4,"APPIO CLAUDIO/(CORSO)                                                 ","Area Verde","06/03/2019",
"Convivenza Civile","Disturbi Cani",6,"BORGO TICINO/(VIA)                                                    ",,"09/03/2019",
"Convivenza Civile","Disturbi Cani",2,"TINTORETTO/(VIA)                                                      ",,"10/03/2019",
"Convivenza Civile","Disturbi Cani",10,"NEGARVILLE/CELESTE (VIA)                                              ",,"27/03/2019",
"Convivenza Civile","Disturbi Cani",2,"ROSSELLI/CARLO E NELLO (CORSO)                                        ",,"28/03/2019",
"Convivenza Civile","Disturbi Cani",5,"BORGARO/(VIA)                                                         ",,"04/04/2019",
"Convivenza Civile","Disturbi Cani",6,"ROSSI/LAURO (VIA)                                                     ",,"04/04/2019",
"Convivenza Civile","Disturbi Cani",6,"GIULIO CESARE/(CORSO)                                                 ",,"14/04/2019",
"Convivenza Civile","Disturbi Cani",6,"FELETTO/(VIA)                                                         ",,"03/05/2019","07.15"
"Convivenza Civile","Disturbi Cani",4,"VIDUA/CARLO (VIA)                                                     ",,"14/05/2019",
"Convivenza Civile","Disturbi Cani",7,"URBINO/(VIA)                                                          ",,"25/05/2019",
"Convivenza Civile","Disturbi Cani",7,"CASALE/(CORSO)                                                        ",,"13/06/2019",
"Convivenza Civile","Disturbi Cani",8,"SALUZZO/(VIA)                                                         ",,"14/06/2019","15.51"
"Convivenza Civile","Disturbi Cani",3,"VENASCA/(VIA)                                                         ",,"20/06/2019","10.33"
"Convivenza Civile","Disturbi Cani",9,"PASSO BUOLE/(VIA)                                                     ",,"23/06/2019","10.19"
"Convivenza Civile","Disturbi Cani",7,"CASALE/(CORSO)                                                        ",,"23/06/2019","11.34"
"Convivenza Civile","Disturbi da locali",2,"UNIONE SOVIETICA/(CORSO)                                              ",,"02/01/2019",
"Convivenza Civile","Disturbi da locali",6,"REISS ROMOLI/GUGLIELMO (VIA)                                          ",,"04/01/2019",
"Convivenza Civile","Disturbi da locali",6,"RIVAROSSA/(VIA)                                                       ",,"04/01/2019",
"Convivenza Civile","Disturbi da locali",7,"S. GIULIA/(PIAZZA)                                                    ",,"07/01/2019",
"Convivenza Civile","Disturbi da locali",1,"MONTECUCCOLI/RAIMONDO (VIA)                                           ",,"10/01/2019",
"Convivenza Civile","Disturbi da locali",7,"CREMONA/(VIA)                                                         ",,"15/01/2019",
"Convivenza Civile","Disturbi da locali",7,"TARINO/LUIGI (VIA)                                                    ",,"17/01/2019",
"Convivenza Civile","Disturbi da locali",8,"BELFIORE/(VIA)                                                        ",,"17/01/2019",
"Convivenza Civile","Disturbi da locali",3,"PRONDA/(STRADA DELLA)                                                 ",,"18/01/2019",
"Convivenza Civile","Disturbi da locali",1,"BONAFOUS/ALFONSO (VIA)                                                ",,"21/01/2019","11.05"
"Convivenza Civile","Disturbi da locali",6,"NOVARA/(CORSO)                                                        ",,"23/01/2019",
"Convivenza Civile","Disturbi da locali",7,"REGGIO/(VIA)                                                          ",,"23/01/2019","11.51"
"Convivenza Civile","Disturbi da locali",7,"MORAZZONE/(VIA)                                                       ",,"25/01/2019","14.58"
"Convivenza Civile","Disturbi da locali",5,"GROSSETO/(CORSO)                                                      ",,"29/01/2019","14.03"
"Convivenza Civile","Disturbi da locali",7,"EMILIA/(CORSO)                                                        ",,"05/02/2019","10.38"
"Convivenza Civile","Disturbi da locali",1,"CALANDRA FRATELLI/(VIA)                                               ",,"11/02/2019","11.01"
"Convivenza Civile","Disturbi da locali",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"12/02/2019",
"Convivenza Civile","Disturbi da locali",3,"BARGE/(VIA)                                                           ",,"12/02/2019",
"Convivenza Civile","Disturbi da locali",5,"VILLAR/(VIA)                                                          ",,"12/02/2019","11.13"
"Convivenza Civile","Disturbi da locali",,,,"18/02/2019","13.17"
"Convivenza Civile","Disturbi da locali",7,"BUNIVA/MICHELE (VIA)                                                  ",,"25/02/2019",
"Convivenza Civile","Disturbi da locali",8,"CAGNI/UMBERTO (VIALE)                                                 ",,"25/02/2019","13.58"
"Convivenza Civile","Disturbi da locali",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"12/03/2019","11.44"
"Convivenza Civile","Disturbi da locali",1,"MAZZINI/GIUSEPPE (VIA)                                                ",,"12/03/2019","11.52"
"Convivenza Civile","Disturbi da locali",6,"PALESTRINA/PIER LUIGI (VIA)                                           ",,"15/03/2019",
"Convivenza Civile","Disturbi da locali",1,"VITTORIO VENETO/(PIAZZA)                                              ",,"16/03/2019",
"Convivenza Civile","Disturbi da locali",7,"MANTOVA/(VIA)                                                         ",,"16/03/2019",
"Convivenza Civile","Disturbi da locali",4,"TELESIO/BERNARDINO (CORSO)                                            ",,"18/03/2019",
"Convivenza Civile","Disturbi da locali",8,"BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ",,"22/03/2019","10.57"
"Convivenza Civile","Disturbi da locali",6,"SPONTINI/GASPARE (VIA)                                                ",,"25/03/2019",
"Convivenza Civile","Disturbi da locali",6,"SPONTINI/GASPARE (VIA)                                                ",,"26/03/2019","11.06"
"Convivenza Civile","Disturbi da locali",8,"NOBILE/(STRADA DEL)                                                   ",,"29/03/2019",
"Convivenza Civile","Disturbi da locali",1,"S. CHIARA/(VIA)                                                       ",,"03/04/2019",
"Convivenza Civile","Disturbi da locali",1,"MARIA VITTORIA/(VIA)                                                  ",,"04/04/2019",
"Convivenza Civile","Disturbi da locali",1,"S. MASSIMO/(VIA)                                                      ",,"04/04/2019",
"Convivenza Civile","Disturbi da locali",3,"S. AMBROGIO/(VIA)                                                     ",,"04/04/2019","10.00"
"Convivenza Civile","Disturbi da locali",8,"MONCALIERI/(CORSO)                                                    ",,"10/04/2019",
"Convivenza Civile","Disturbi da locali",9,"UNIONE SOVIETICA/(CORSO)                                              ",,"10/04/2019",
"Convivenza Civile","Disturbi da locali",7,"BRESCIA/(LARGO)                                                       ",,"12/04/2019","12.43"
"Convivenza Civile","Disturbi da locali",1,"AMENDOLA/GIOVANNI (VIA)                                               ",,"15/04/2019","08.01"
"Convivenza Civile","Disturbi da locali",3,"VIRLE/(VIA)                                                           ",,"16/04/2019",
"Convivenza Civile","Disturbi da locali",1,"EMANUELE FILIBERTO/(PIAZZA)                                           ",,"16/04/2019","10.45"
"Convivenza Civile","Disturbi da locali",1,"S. FRANCESCO DA PAOLA/(VIA)                                           ",,"18/04/2019","08.35"
"Convivenza Civile","Disturbi da locali",10,"SETTE COMUNI/(VIA)                                                    ",,"24/04/2019","10.01"
"Convivenza Civile","Disturbi da locali",2,"S. RITA DA CASCIA/(PIAZZA)                                            ",,"24/04/2019","10.54"
"Convivenza Civile","Disturbi da locali",3,"FRANCIA/(CORSO)                                                       ",,"29/04/2019",
"Convivenza Civile","Disturbi da locali",1,"S. FRANCESCO DA PAOLA/(VIA)                                           ",,"29/04/2019","10.02"
"Convivenza Civile","Disturbi da locali",7,"BALBO/CESARE (VIA)                                                    ",,"30/04/2019","09.25"
"Convivenza Civile","Disturbi da locali",7,"BALBO/CESARE (VIA)                                                    ",,"30/04/2019","09.45"
"Convivenza Civile","Disturbi da locali",7,"BUNIVA/MICHELE (VIA)                                                  ",,"02/05/2019","13.08"
"Convivenza Civile","Disturbi da locali",7,"ARTISTI/(VIA)                                                         ",,"02/05/2019","13.16"
"Convivenza Civile","Disturbi da locali",7,"BRESCIA/(CORSO)                                                       ",,"03/05/2019",
"Convivenza Civile","Disturbi da locali",8,"BARETTI/GIUSEPPE (VIA)                                                ",,"14/05/2019","14.14"
"Convivenza Civile","Disturbi da locali",8,"BARETTI/GIUSEPPE (VIA)                                                ",,"14/05/2019","14.38"
"Convivenza Civile","Disturbi da locali",6,"PIETRACQUA/LUIGI (VIA)                                                ",,"17/05/2019","14.50"
"Convivenza Civile","Disturbi da locali",1,"CADORNA/LUIGI (LUNGO PO)                                              ",,"22/05/2019",
"Convivenza Civile","Disturbi da locali",10,"SETTE COMUNI/(VIA)                                                    ",,"22/05/2019",
"Convivenza Civile","Disturbi da locali",9,"NIZZA/(VIA)                                                           ",,"25/05/2019",
"Convivenza Civile","Disturbi da locali",1,"BONAFOUS/ALFONSO (VIA)                                                ",,"28/05/2019","08.21"
"Convivenza Civile","Disturbi da locali",7,"S. PIETRO IN VINCOLI/(VIA)                                            ",,"29/05/2019","13.21"
"Convivenza Civile","Disturbi da locali",5,"VEROLENGO/(VIA)                                                       ",,"30/05/2019",
"Convivenza Civile","Disturbi da locali",6,"GIULIO CESARE/(CORSO)                                                 ",,"30/05/2019","10.17"
"Convivenza Civile","Disturbi da locali",4,"TELESIO/BERNARDINO (CORSO)                                            ",,"30/05/2019","15.24"
"Convivenza Civile","Disturbi da locali",4,"DRONERO/(VIA)                                                         ",,"31/05/2019",
"Convivenza Civile","Disturbi da locali",5,"MATTIROLO/LUIGI (PIAZZA)                                              ",,"02/06/2019",
"Convivenza Civile","Disturbi da locali",4,"MONSIGNORE FAGNANO/GIUSEPPE (VIA)                                     ",,"03/06/2019",
"Convivenza Civile","Disturbi da locali",6,"PAGANINI/NICOLO' (VIA)                                                ",,"10/06/2019",
"Convivenza Civile","Disturbi da locali",3,"CHANOUX/PIETRO ABATE (VIA)                                            ",,"10/06/2019","10.36"
"Convivenza Civile","Disturbi da locali",8,"MADAMA CRISTINA/(PIAZZA)                                              ",,"10/06/2019","11.11"
"Convivenza Civile","Disturbi da locali",7,"GIULIA DI BAROLO/(VIA)                                                ",,"12/06/2019",
"Convivenza Civile","Disturbi da locali",1,"CAVOUR (PIAZZA)                                                       ",,"17/06/2019","11.55"
"Convivenza Civile","Disturbi da locali",8,"MONCALIERI/(CORSO)                                                    ",,"18/06/2019","09.09"
"Convivenza Civile","Disturbi da locali",1,"GIOVANNI DA VERAZZANO/(VIA)                                           ",,"19/06/2019","12.06"
"Convivenza Civile","Disturbi da locali",4,"APPIO CLAUDIO/(CORSO)                                                 ",,"19/06/2019","11.48"
"Convivenza Civile","Disturbi da locali",8,"CAGNI/UMBERTO (VIALE)                                                 ",,"20/06/2019","09.24"
"Convivenza Civile","Disturbi da locali",1,"AMENDOLA/GIOVANNI (VIA)                                               ",,"20/06/2019","09.41"
"Convivenza Civile","Disturbi da locali",9,"FLECCHIA/GIOVANNI (VIA)                                               ",,"20/06/2019","16.40"
"Convivenza Civile","Disturbi da locali",5,"BEATO/ANGELICO (VIA)                                                  ",,"21/06/2019",
"Convivenza Civile","Disturbi da locali",2,"ORBASSANO/(CORSO)                                                     ",,"21/06/2019","12.43"
"Convivenza Civile","Disturbi da locali",1,"S. FRANCESCO D'ASSISI/(VIA)                                           ",,"26/06/2019",
"Convivenza Civile","Disturbi da locali",7,"VANCHIGLIA/(VIA)                                                      ",,"26/06/2019","13.38"
"Convivenza Civile","Disturbi da locali",1,"CARIGNANO/(PIAZZA)                                                    ",,"27/06/2019","13.06"
"Convivenza Civile","Disturbi da locali",2,"CADORNA/RAFFAELE (VIA)                                                ",,"28/06/2019","13.47"
"Convivenza Civile","Disturbi da locali",6,"BOLOGNA/(VIA)                                                         ",,"29/06/2019","13.46"
"Convivenza Civile","Rumori molesti",5,"GROSSETO/(CORSO)                                                      ",,"04/01/2019",
"Convivenza Civile","Rumori molesti",1,"SACCHI/PAOLO (VIA)                                                    ",,"07/01/2019",
"Convivenza Civile","Rumori molesti",2,"UNIONE SOVIETICA/(CORSO)                                              ",,"07/01/2019",
"Convivenza Civile","Rumori molesti",9,"TRAIANO/(CORSO)                                                       ",,"07/01/2019",
"Convivenza Civile","Rumori molesti",1,"GARIBALDI/GIUSEPPE (VIA)                                              ",,"10/01/2019","07.41"
"Convivenza Civile","Rumori molesti",5,"MATTIROLO/LUIGI (PIAZZA)                                              ",,"15/01/2019",
"Convivenza Civile","Rumori molesti",7,"S. OTTAVIO/(VIA)                                                      ",,"16/01/2019",
"Convivenza Civile","Rumori molesti",1,"ARQUATA/(VIA)                                                         ",,"17/01/2019",
"Convivenza Civile","Rumori molesti",4,"BURONZO/(VIA)                                                         ",,"17/01/2019",
"Convivenza Civile","Rumori molesti",5,"BIBIANA/(VIA)                                                         ",,"17/01/2019",
"Convivenza Civile","Rumori molesti",7,"S. GIULIA/(PIAZZA)                                                    ",,"19/01/2019",
"Convivenza Civile","Rumori molesti",6,"MONTANARO/(VIA)                                                       ",,"23/01/2019",
"Convivenza Civile","Rumori molesti",6,"S. MAURO/(STRADA)                                                     ",,"23/01/2019",
"Convivenza Civile","Rumori molesti",1,"CADORNA/LUIGI (LUNGO PO)                                              ",,"06/02/2019",
"Convivenza Civile","Rumori molesti",4,"S. DONATO/(VIA)                                                       ",,"06/02/2019",
"Convivenza Civile","Rumori molesti",4,"PEROTTI/GIUSEPPE (PIAZZA)                                             ",,"08/02/2019",
"Convivenza Civile","Rumori molesti",2,"NALLINO/CARLO ALFONSO (VIA)                                           ",,"09/02/2019",
"Convivenza Civile","Rumori molesti",4,"BAGETTI/PIETRO (VIA)                                                  ",,"12/02/2019",
"Convivenza Civile","Rumori molesti",4,"MEDICI/GIACOMO (VIA)                                                  ",,"13/02/2019",
"Convivenza Civile","Rumori molesti",8,"SELLA/QUINTINO (CORSO)                                                ",,"18/02/2019",
"Convivenza Civile","Rumori molesti",7,"AGUDIO/TOMMASO (VIA)                                                  ",,"19/02/2019",
"Convivenza Civile","Rumori molesti",3,"CIALDINI/ENRICO (VIA)                                                 ",,"22/02/2019",
"Convivenza Civile","Rumori molesti",6,"CIMAROSA/DOMENICO (VIA)                                               ",,"22/02/2019",
"Convivenza Civile","Rumori molesti",2,"S. RITA DA CASCIA/(PIAZZA)                                            ",,"04/03/2019",
"Convivenza Civile","Rumori molesti",9,"NIZZA/(VIA)                                                           ",,"05/03/2019",
"Convivenza Civile","Rumori molesti",1,"MONTE DI PIETA'/(VIA)                                                 ",,"11/03/2019",
"Convivenza Civile","Rumori molesti",3,"CARSO/(VIA)                                                           ",,"11/03/2019",
"Convivenza Civile","Rumori molesti",4,"ROMAGNANO/(VIA)                                                       ",,"13/03/2019",
"Convivenza Civile","Rumori molesti",7,"CADORE/(CORSO)                                                        ",,"21/03/2019","12.18"
"Convivenza Civile","Rumori molesti",10,"BURIASCO/(VIA)                                                        ",,"21/03/2019","14.36"
"Convivenza Civile","Rumori molesti",7,"S. GIULIA/(VIA)                                                       ",,"23/03/2019",
"Convivenza Civile","Rumori molesti",7,"S. GIULIA/(VIA)                                                       ",,"23/03/2019",
"Convivenza Civile","Rumori molesti",8,"AMADEO/G. ANTONIO (VIA)                                               ",,"25/03/2019",
"Convivenza Civile","Rumori molesti",9,"TUNISI/(VIA)                                                          ",,"29/03/2019",
"Convivenza Civile","Rumori molesti",6,"GIULIO CESARE/(CORSO)                                                 ",,"30/03/2019",
"Convivenza Civile","Rumori molesti",7,"S. OTTAVIO/(VIA)                                                      ",,"03/04/2019",
"Convivenza Civile","Rumori molesti",1,"RE UMBERTO/(CORSO)                                                    ",,"05/04/2019",
"Convivenza Civile","Rumori molesti",1,"GARIBALDI/GIUSEPPE (VIA)                                              ",,"11/04/2019",
"Convivenza Civile","Rumori molesti",3,"RACCONIGI/(CORSO)                                                     ",,"11/04/2019",
"Convivenza Civile","Rumori molesti",9,"SPEZIA/(CORSO)                                                        ",,"15/04/2019",
"Convivenza Civile","Rumori molesti",9,"GENOVA/(VIA)                                                          ",,"18/04/2019",
"Convivenza Civile","Rumori molesti",4,"SVIZZERA/(CORSO)                                                      ",,"27/04/2019",
"Convivenza Civile","Rumori molesti",7,"FIOCHETTO/GIANFRANCESCO (VIA)                                         ",,"28/04/2019",
"Convivenza Civile","Rumori molesti",2,"BUENOS AIRES/(VIA)                                                    ",,"03/05/2019","14.48"
"Convivenza Civile","Rumori molesti",3,"S. PAOLO/(VIA)                                                        ",,"10/05/2019",
"Convivenza Civile","Rumori molesti",7,"S. OTTAVIO/(VIA)                                                      ",,"16/05/2019",
"Convivenza Civile","Rumori molesti",5,"SAORGIO/(VIA)                                                         ",,"18/05/2019",
"Convivenza Civile","Rumori molesti",7,"OROPA/(VIA)                                                           ",,"23/05/2019","13.20"
"Convivenza Civile","Rumori molesti",8,"NIZZA/(VIA)                                                           ",,"24/05/2019","08.37"
"Convivenza Civile","Rumori molesti",6,"MADDALENE/(VIA)                                                       ",,"24/05/2019","10.11"
"Convivenza Civile","Rumori molesti",8,"GIOTTO/(VIA)                                                          ",,"04/06/2019",
"Convivenza Civile","Rumori molesti",3,"RACCONIGI/(CORSO)                                                     ",,"04/06/2019","13.34"
"Convivenza Civile","Rumori molesti",2,"RICALDONE/(VIA)                                                       ",,"08/06/2019",
"Convivenza Civile","Rumori molesti",3,"DI NANNI/DANTE (VIA)                                                  ",,"10/06/2019","15.34"
"Convivenza Civile","Rumori molesti",3,"S. BERNARDINO/(VIA)                                                   ",,"17/06/2019","10.41"
"Convivenza Civile","Rumori molesti",4,"SVIZZERA/(CORSO)                                                      ",,"18/06/2019","11.01"
"Convivenza Civile","Rumori molesti",3,"MONGINEVRO/(VIA)                                                      ",,"19/06/2019",
"Convivenza Civile","Rumori molesti",5,"GIACHINO/ERRICO (VIA)                                                 ",,"20/06/2019",
"Convivenza Civile","Rumori molesti",8,"ARGENTERO/GIOVANNI (VIA)                                              ",,"20/06/2019","09.32"
"Convivenza Civile","Rumori molesti",2,"CADORNA/RAFFAELE (VIA)                                                ",,"20/06/2019","10.27"
"Convivenza Civile","Rumori molesti",2,"TRIPOLI/(VIA)                                                         ",,"25/06/2019","14.29"
"Convivenza Civile","Rumori molesti",,,,"26/06/2019","09.40"
"Convivenza Civile","Rumori molesti",4,"REGINA MARGHERITA/(CORSO)                                             ",,"27/06/2019",
"Convivenza Civile","Uso improprio parti comuni",5,"STRADELLA/(LARGO)                                                     ",,"03/01/2019",
"Convivenza Civile","Uso improprio parti comuni",,,"Area Verde","24/01/2019",
"Convivenza Civile","Uso improprio parti comuni",6,"ROSSI/LAURO (VIA)                                                     ",,"07/02/2019",
"Convivenza Civile","Uso improprio parti comuni",7,"BRA/(VIA)                                                             ",,"25/02/2019","12.45"
"Convivenza Civile","Uso improprio parti comuni",3,"CASALIS/GOFFREDO (VIA)                                                ",,"28/03/2019",
"Convivenza Civile","Uso improprio parti comuni",3,"D'ANNUNZIO/GABRIELE (VIA)                                             ",,"08/04/2019",
"Convivenza Civile","Uso improprio parti comuni",7,"OROPA/(VIA)                                                           ",,"16/04/2019",
"Qualità Urbana","Altro",3,"MONTE CUCCO/(CORSO)                                                   ",,"02/01/2019",
"Qualità Urbana","Altro",2,"BISTAGNO/(VIA)                                                        ",,"04/01/2019",
"Qualità Urbana","Altro",4,"TREVISO/(VIA)                                                         ",,"07/01/2019",
"Qualità Urbana","Altro",5,"GROSSETO/(CORSO)                                                      ",,"07/01/2019",
"Qualità Urbana","Altro",8,"GRAN MADRE DI DIO/(PIAZZA)                                            ",,"07/01/2019",
"Qualità Urbana","Altro",7,"MODENA/GUSTAVO (PIAZZA)                                               ",,"08/01/2019","09.45"
"Qualità Urbana","Altro",6,"GIULIO CESARE/(CORSO)                                                 ",,"08/01/2019","11.29"
"Qualità Urbana","Altro",1,"S. CHIARA/(VIA)                                                       ",,"08/01/2019","12.03"
"Qualità Urbana","Altro",5,"VAL DELLA TORRE/(VIA)                                                 ",,"10/01/2019","11.19"
"Qualità Urbana","Altro",6,"GIULIO CESARE/(LARGO)                                                 ",,"11/01/2019",
"Qualità Urbana","Altro",1,"BOUCHERON/CARLO (VIA)                                                 ",,"11/01/2019","09.31"
"Qualità Urbana","Altro",5,"SOSPELLO/(VIA)                                                        ",,"11/01/2019","10.05"
"Qualità Urbana","Altro",10,"ARTOM/EMANUELE (VIA)                                                  ",,"14/01/2019",
"Qualità Urbana","Altro",2,"UNIONE SOVIETICA/(CORSO)                                              ",,"14/01/2019","09.33"
"Qualità Urbana","Altro",5,"GROSSETO/(CORSO)                                                      ",,"14/01/2019","12.10"
"Qualità Urbana","Altro",5,"COPPINO/MICHELE (VIA)                                                 ",,"15/01/2019",
"Qualità Urbana","Altro",10,"ROVEDA/GIOVANNI (VIA)                                                 ",,"15/01/2019",
"Qualità Urbana","Altro",8,"SANTENA/(VIA)                                                         ",,"15/01/2019","09.30"
"Qualità Urbana","Altro",3,"FERRUCCI/FRANCESCO (CORSO)                                            ",,"15/01/2019","11.02"
"Qualità Urbana","Altro",4,"PEYRON/AMEDEO (VIA)                                                   ",,"15/01/2019","12.04"
"Qualità Urbana","Altro",7,"CINZANO/(VIA)                                                         ",,"16/01/2019","10.09"
"Qualità Urbana","Altro",,,,"17/01/2019",
"Qualità Urbana","Altro",6,"GERMAGNANO/(VIA)                                                      ",,"17/01/2019",
"Qualità Urbana","Altro",6,"FOSSATA/(VIA)                                                         ",,"17/01/2019","12.38"
"Qualità Urbana","Altro",1,"ORFANE/(VIA DELLE)                                                    ",,"17/01/2019","13.42"
"Qualità Urbana","Altro",1,"RE UMBERTO/(CORSO)                                                    ",,"18/01/2019",
"Qualità Urbana","Altro",1,"MONTEVECCHIO/RODOLFO (VIA)                                            ",,"18/01/2019","08.41"
"Qualità Urbana","Altro",1,"ALFIERI/VITTORIO (VIA)                                                ",,"18/01/2019","09.10"
"Qualità Urbana","Altro",5,"ALTESSANO/(STRADA DI)                                                 ",,"21/01/2019",
"Qualità Urbana","Altro",5,"REISS ROMOLI/GUGLIELMO (VIA)                                          ",,"21/01/2019",
"Qualità Urbana","Altro",8,"MONCALIERI/(CORSO)                                                    ",,"21/01/2019","11.33"
"Qualità Urbana","Altro",1,"BOLZANO/(CORSO)                                                       ",,"22/01/2019",
"Qualità Urbana","Altro",6,"BIASONI/(STRADA DEI)                                                  ",,"22/01/2019","08.56"
"Qualità Urbana","Altro",5,"SANSOVINO/ANDREA (VIA)                                                ",,"23/01/2019","09.22"
"Qualità Urbana","Altro",6,"S. MAURO/(STRADA)                                                     ",,"24/01/2019",
"Qualità Urbana","Altro",9,"CAIO PLINIO/(CORSO)                                                   ",,"24/01/2019",
"Qualità Urbana","Altro",3,"PESCHIERA/(CORSO)                                                     ",,"24/01/2019","11.37"
"Qualità Urbana","Altro",1,"REGINA MARGHERITA/(CORSO)                                             ",,"25/01/2019",
"Qualità Urbana","Altro",7,"BRESCIA/(CORSO)                                                       ",,"25/01/2019",
