,IDRoute,linkid,latitude,longitude,geometry
5638,26,746847523,38.7319136,-9.168681,POINT (38.7319136 -9.168680999999999)
5639,26,799363449,38.7249987,-9.1565359,POINT (38.7249987 -9.1565359)
5640,26,799363450,38.7250933,-9.1566965,POINT (38.7250933 -9.156696500000001)
5641,26,810756195,38.7249665,-9.1564929,POINT (38.7249665 -9.1564929)
5642,26,811173926,38.7255845,-9.1504731,POINT (38.7255845 -9.150473099999999)
5643,26,811173927,38.7257026,-9.1502491,POINT (38.7257026 -9.1502491)
5644,26,847301460,38.72591060000001,-9.1683375,POINT (38.72591060000001 -9.1683375)
5645,26,847301461,38.7259427,-9.1675134,POINT (38.7259427 -9.167513400000001)
5646,26,851733522,38.72681220000001,-9.1683621,POINT (38.72681220000001 -9.1683621)
5647,26,851733523,38.7270874,-9.1685324,POINT (38.7270874 -9.1685324)
5648,26,851733524,38.7265573,-9.1680339,POINT (38.7265573 -9.168033899999999)
5649,26,851734030,38.7259734,-9.1699651,POINT (38.7259734 -9.169965100000001)
5650,26,851734031,38.72589470000001,-9.1693273,POINT (38.72589470000001 -9.169327300000001)
5651,26,851734032,38.7259322,-9.1697585,POINT (38.7259322 -9.1697585)
5652,26,900920012,38.73249379999999,-9.172215,POINT (38.73249379999999 -9.172215)
5653,26,900920014,38.7337699,-9.1711375,POINT (38.7337699 -9.1711375)
5654,26,900920015,38.7342814,-9.1709194,POINT (38.7342814 -9.170919400000001)
5655,26,900920018,38.7325843,-9.1718064,POINT (38.7325843 -9.171806399999999)
5656,26,901354206,38.7252402,-9.1568576,POINT (38.7252402 -9.1568576)
5657,26,901354208,38.7255603,-9.1571939,POINT (38.7255603 -9.157193899999999)
5658,26,901354209,38.72587,-9.1574932,POINT (38.72587 -9.157493199999999)
5659,26,913051127,38.73178239999999,-9.1738411,POINT (38.73178239999999 -9.173841100000001)
5660,26,913051129,38.732914,-9.1716696,POINT (38.732914 -9.1716696)
5661,26,932201890,38.7331932,-9.1689832,POINT (38.7331932 -9.1689832)
5662,26,996131518,38.72516450000001,-9.1530109,POINT (38.72516450000001 -9.1530109)
5663,26,996131523,38.72521370000001,-9.1521433,POINT (38.72521370000001 -9.152143300000001)
5664,26,996131524,38.7253011,-9.151711099999998,POINT (38.7253011 -9.151711099999998)
5665,26,996200447,38.7248848,-9.1563726,POINT (38.7248848 -9.156372599999999)
5666,26,1060544105,38.7286021,-9.1687957,POINT (38.7286021 -9.1687957)
5667,26,1060544107,38.728555,-9.1688586,POINT (38.728555 -9.1688586)
5668,26,1060544115,38.7292846,-9.169625300000002,POINT (38.7292846 -9.169625300000002)
5669,26,1060544116,38.7291302,-9.1698413,POINT (38.7291302 -9.1698413)
5670,26,1104770305,38.7291558,-9.168107199999998,POINT (38.7291558 -9.168107199999998)
5671,26,1104770306,38.7293495,-9.1671747,POINT (38.7293495 -9.1671747)
5672,26,1196279914,38.72777120000001,-9.1614427,POINT (38.72777120000001 -9.1614427)
5673,26,1196279916,38.7276701,-9.1613404,POINT (38.7276701 -9.1613404)
5674,26,1196495402,38.7276596,-9.1610429,POINT (38.7276596 -9.1610429)
5675,26,1196496915,38.72785579999999,-9.1610801,POINT (38.72785579999999 -9.1610801)
5676,26,1198596927,38.7279411,-9.1608033,POINT (38.7279411 -9.1608033)
5677,26,1198596928,38.7280648,-9.1605487,POINT (38.7280648 -9.1605487)
5678,26,1201968512,38.7348524,-9.1712039,POINT (38.7348524 -9.1712039)
5679,26,1201968513,38.7349404,-9.170957199999998,POINT (38.7349404 -9.170957199999998)
5680,26,1202264866,38.7275819,-9.1593121,POINT (38.7275819 -9.159312099999999)
5681,26,1202264867,38.7279044,-9.1596243,POINT (38.7279044 -9.159624300000001)
5682,26,1202654129,38.7276318,-9.1620491,POINT (38.7276318 -9.162049100000001)
5683,26,1202654508,38.728398,-9.160076,POINT (38.728398 -9.160076)
5684,26,1203095356,38.7277939,-9.1605373,POINT (38.7277939 -9.1605373)
5685,26,1203095358,38.7280227,-9.1600506,POINT (38.7280227 -9.1600506)
5686,26,1206194525,38.7279086,-9.1680986,POINT (38.7279086 -9.1680986)
5687,26,1206545971,38.7251473,-9.1512002,POINT (38.7251473 -9.1512002)
5688,26,1210118251,38.73223370000001,-9.169076,POINT (38.73223370000001 -9.169076)
5689,26,1210118252,38.7325908,-9.1691845,POINT (38.7325908 -9.1691845)
5690,26,1212425501,38.7281731,-9.1596835,POINT (38.7281731 -9.1596835)
5691,26,1212425502,38.7283553,-9.1598445,POINT (38.7283553 -9.1598445)
5692,26,1212600286,38.7249288,-9.1546022,POINT (38.7249288 -9.154602199999999)
5693,26,1212616727,38.7250135,-9.155905699999998,POINT (38.7250135 -9.155905699999998)
5694,26,1212722061,38.7250958,-9.1520448,POINT (38.7250958 -9.152044800000001)
5695,26,1221719161,38.7315336,-9.168036099999998,POINT (38.7315336 -9.168036099999998)
5696,26,1221719162,38.7312133,-9.1678078,POINT (38.7312133 -9.1678078)
5697,27,537264431,38.7874193,-9.1448631,POINT (38.7874193 -9.1448631)
5698,27,537264799,38.7821342,-9.1587567,POINT (38.7821342 -9.1587567)
5699,27,537264868,38.7811572,-9.158989300000002,POINT (38.7811572 -9.158989300000002)
5700,27,537264893,38.7808881,-9.1592203,POINT (38.7808881 -9.159220299999999)
5701,27,537265673,38.7752057,-9.163377,POINT (38.7752057 -9.163377000000001)
5702,27,537265705,38.7751658,-9.1644656,POINT (38.7751658 -9.1644656)
5703,27,537265760,38.7748976,-9.1649479,POINT (38.7748976 -9.1649479)
5704,27,537265791,38.7750014,-9.163692,POINT (38.7750014 -9.163691999999999)
5705,27,537265927,38.77462,-9.1658115,POINT (38.77462 -9.1658115)
5706,27,537265933,38.7743321,-9.1667091,POINT (38.7743321 -9.1667091)
5707,27,537265982,38.7741686,-9.1635995,POINT (38.7741686 -9.1635995)
5708,27,537265987,38.7741295,-9.1634174,POINT (38.7741295 -9.1634174)
5709,27,537265994,38.77413610000001,-9.1627554,POINT (38.77413610000001 -9.1627554)
5710,27,537266625,38.7720971,-9.171355,POINT (38.7720971 -9.171355)
5711,27,537266764,38.7717343,-9.1719903,POINT (38.7717343 -9.171990299999999)
5712,27,537266800,38.771373,-9.173049,POINT (38.771373 -9.173049000000001)
5713,27,537267049,38.7708056,-9.1737122,POINT (38.7708056 -9.173712200000001)
5714,27,537267248,38.76917279999999,-9.1734926,POINT (38.76917279999999 -9.173492599999999)
5715,27,537267254,38.7689918,-9.1735868,POINT (38.7689918 -9.173586800000001)
5716,27,537267260,38.769697,-9.1767411,POINT (38.769697 -9.176741099999999)
5717,27,537267272,38.7689042,-9.1756897,POINT (38.7689042 -9.1756897)
5718,27,537267280,38.7689317,-9.1795575,POINT (38.7689317 -9.1795575)
5719,27,537267601,38.7658476,-9.18286,POINT (38.7658476 -9.18286)
5720,27,537268640,38.7602269,-9.1838915,POINT (38.7602269 -9.1838915)
5721,27,537268672,38.7602422,-9.1829079,POINT (38.7602422 -9.1829079)
5722,27,537268822,38.7597475,-9.1820517,POINT (38.7597475 -9.182051700000001)
5723,27,537268897,38.7595546,-9.1802174,POINT (38.7595546 -9.1802174)
5724,27,537269354,38.75796920000001,-9.1854667,POINT (38.75796920000001 -9.185466699999999)
5725,27,537269390,38.7575977,-9.1855091,POINT (38.7575977 -9.185509100000001)
5726,27,537269670,38.75659320000001,-9.1856166,POINT (38.75659320000001 -9.185616599999999)
5727,27,537270484,38.7521622,-9.189186,POINT (38.7521622 -9.189185999999999)
5728,27,537270500,38.7520456,-9.1893401,POINT (38.7520456 -9.189340100000001)
5729,27,537270575,38.7518899,-9.1895656,POINT (38.7518899 -9.1895656)
5730,27,537270865,38.7503118,-9.1911778,POINT (38.7503118 -9.1911778)
5731,27,537270944,38.7498408,-9.1944486,POINT (38.7498408 -9.194448599999999)
5732,27,537271010,38.7495437,-9.1975955,POINT (38.7495437 -9.1975955)
5733,27,537271181,38.7488265,-9.1912384,POINT (38.7488265 -9.1912384)
5734,27,537271217,38.7489838,-9.1976547,POINT (38.7489838 -9.197654699999999)
5735,27,537271328,38.7484014,-9.1912545,POINT (38.7484014 -9.191254499999999)
5736,27,537271588,38.74770170000001,-9.206779,POINT (38.74770170000001 -9.206778999999999)
5737,27,537271924,38.74606370000001,-9.2064726,POINT (38.74606370000001 -9.2064726)
5738,27,537271993,38.747169,-9.1978214,POINT (38.747169 -9.1978214)
5739,27,537272190,38.7450723,-9.2008222,POINT (38.7450723 -9.200822199999999)
5740,27,537272201,38.7450134,-9.199959300000002,POINT (38.7450134 -9.199959300000002)
5741,27,537272203,38.7449972,-9.1997725,POINT (38.7449972 -9.1997725)
5742,27,537272205,38.7449811,-9.1995623,POINT (38.7449811 -9.1995623)
5743,27,537272222,38.7449062,-9.1996229,POINT (38.7449062 -9.1996229)
5744,27,537282464,38.7504395,-9.1974883,POINT (38.7504395 -9.1974883)
5745,27,537285441,38.770411,-9.172654199999998,POINT (38.770411 -9.172654199999998)
5746,27,537285443,38.76971339999999,-9.1735567,POINT (38.76971339999999 -9.173556700000001)
5747,27,537285444,38.7702074,-9.1736265,POINT (38.7702074 -9.173626499999999)
5748,27,537285606,38.7742216,-9.1630301,POINT (38.7742216 -9.1630301)
5749,27,537285928,38.7480847,-9.1917587,POINT (38.7480847 -9.191758699999999)
5750,27,537286397,38.7593834,-9.1799546,POINT (38.7593834 -9.1799546)
5751,27,537286408,38.7601698,-9.182937400000002,POINT (38.7601698 -9.182937400000002)
5752,27,537286409,38.7601948,-9.1832018,POINT (38.7601948 -9.183201800000001)
5753,27,537286428,38.7603664,-9.1839522,POINT (38.7603664 -9.1839522)
5754,27,537286429,38.7603691,-9.1834365,POINT (38.7603691 -9.183436499999999)
5755,27,537286430,38.760342,-9.1831515,POINT (38.760342 -9.183151499999999)
5756,27,537286479,38.7603319,-9.1797155,POINT (38.7603319 -9.1797155)
5757,27,537287668,38.74453070000001,-9.1982388,POINT (38.74453070000001 -9.1982388)
5758,27,537287680,38.7448466,-9.1994222,POINT (38.7448466 -9.199422200000001)
5759,27,537287681,38.7449061,-9.1983223,POINT (38.7449061 -9.198322299999999)
5760,27,537288179,38.764539,-9.1810795,POINT (38.764539 -9.181079499999999)
5761,27,537288184,38.7642752,-9.1809119,POINT (38.7642752 -9.1809119)
5762,27,537288188,38.7626932,-9.1798555,POINT (38.7626932 -9.1798555)
5763,27,537318528,38.764096,-9.1809508,POINT (38.764096 -9.1809508)
5764,27,545342676,38.7802898,-9.152534,POINT (38.7802898 -9.152533999999999)
5765,27,545342742,38.7829658,-9.147488,POINT (38.7829658 -9.147487999999999)
5766,27,545342744,38.7831374,-9.1481743,POINT (38.7831374 -9.148174300000001)
5767,27,545342746,38.7833303,-9.14893,POINT (38.7833303 -9.14893)
5768,27,545931258,38.7558309,-9.185708300000002,POINT (38.7558309 -9.185708300000002)
5769,27,545931477,38.7555561,-9.185819,POINT (38.7555561 -9.185819)
5770,27,545931478,38.75508060000001,-9.1861706,POINT (38.75508060000001 -9.186170600000001)
5771,27,545931479,38.7552941,-9.1859994,POINT (38.7552941 -9.1859994)
5772,27,545931481,38.7533054,-9.187795800000002,POINT (38.7533054 -9.187795800000002)
5773,27,545938611,38.7645334,-9.1817498,POINT (38.7645334 -9.1817498)
5774,27,545938614,38.7640754,-9.1816141,POINT (38.7640754 -9.181614099999999)
5775,27,553204845,38.74948679999999,-9.1925982,POINT (38.74948679999999 -9.192598200000001)
5776,27,591355831,38.76369620000001,-9.1811783,POINT (38.76369620000001 -9.181178299999999)
5777,27,591355832,38.7639049,-9.1813978,POINT (38.7639049 -9.181397799999999)
5778,27,593892039,38.7560415,-9.1856649,POINT (38.7560415 -9.185664900000001)
5779,27,593892041,38.7534496,-9.1876676,POINT (38.7534496 -9.187667599999999)
5780,27,593892428,38.7562933,-9.1856433,POINT (38.7562933 -9.185643300000001)
5781,27,593892617,38.7791676,-9.1598199,POINT (38.7791676 -9.1598199)
5782,27,593892621,38.7796049,-9.1598825,POINT (38.7796049 -9.1598825)
5783,27,593892623,38.778763,-9.1598056,POINT (38.778763 -9.1598056)
5784,27,593892718,38.779815,-9.1524766,POINT (38.779815 -9.1524766)
5785,27,593892735,38.780733700000006,-9.148073599999998,POINT (38.78073370000001 -9.148073599999998)
5786,27,593892736,38.7821554,-9.1474739,POINT (38.7821554 -9.1474739)
5787,27,593892740,38.78003320000001,-9.151965400000002,POINT (38.78003320000001 -9.151965400000002)
5788,27,593892741,38.7803235,-9.1521692,POINT (38.7803235 -9.152169199999999)
5789,27,593896374,38.7452386,-9.2033335,POINT (38.7452386 -9.203333499999999)
5790,27,593896375,38.7452548,-9.2036717,POINT (38.7452548 -9.203671699999999)
5791,27,593896376,38.7453615,-9.203760699999998,POINT (38.7453615 -9.203760699999998)
5792,27,710749114,38.774554,-9.1631985,POINT (38.774554 -9.1631985)
5793,27,710749115,38.77495220000001,-9.1632419,POINT (38.77495220000001 -9.163241899999999)
5794,27,711385097,38.7741154,-9.1630361,POINT (38.7741154 -9.163036099999999)
5795,27,711385098,38.7741208,-9.16329,POINT (38.7741208 -9.16329)
5796,27,711385105,38.7735435,-9.163569,POINT (38.7735435 -9.163569000000001)
5797,27,711417575,38.7588352,-9.180667199999998,POINT (38.7588352 -9.180667199999998)
5798,27,711417576,38.7590186,-9.180931800000002,POINT (38.7590186 -9.180931800000002)
5799,27,711417579,38.7592482,-9.1807642,POINT (38.7592482 -9.1807642)
5800,27,711417580,38.7595599,-9.180468199999998,POINT (38.7595599 -9.180468199999998)
5801,27,711417583,38.75893170000001,-9.180211300000002,POINT (38.75893170000001 -9.180211300000002)
5802,27,711417584,38.7592223,-9.1799476,POINT (38.7592223 -9.1799476)
5803,27,732716322,38.77649270000001,-9.1595962,POINT (38.77649270000001 -9.159596199999999)
5804,27,732716323,38.7775201,-9.1600346,POINT (38.7775201 -9.160034599999999)
5805,27,733024170,38.7815016,-9.1549067,POINT (38.7815016 -9.1549067)
5806,27,733024171,38.7813596,-9.1560736,POINT (38.7813596 -9.156073599999999)
5807,27,733024173,38.78105479999999,-9.155705,POINT (38.78105479999999 -9.155704999999999)
5808,27,733024174,38.7819364,-9.1553145,POINT (38.7819364 -9.155314499999999)
5809,27,737239211,38.7729566,-9.1637253,POINT (38.7729566 -9.163725299999999)
5810,27,771560247,38.78204279999999,-9.1575673,POINT (38.78204279999999 -9.1575673)
5811,27,771579440,38.7843677,-9.1494659,POINT (38.7843677 -9.149465899999999)
5812,27,771622781,38.7599742,-9.1797209,POINT (38.7599742 -9.1797209)
5813,27,771948158,38.7764548,-9.159138,POINT (38.7764548 -9.159138)
5814,27,771948159,38.77603060000001,-9.1593399,POINT (38.77603060000001 -9.159339900000001)
5815,27,771948175,38.7756809,-9.1597233,POINT (38.7756809 -9.1597233)
5816,27,772010471,38.7762216,-9.1599398,POINT (38.7762216 -9.1599398)
5817,27,772010473,38.7757749,-9.1604991,POINT (38.7757749 -9.160499099999999)
5818,27,772067375,38.7632188,-9.1805234,POINT (38.7632188 -9.1805234)
5819,27,772067376,38.7634709,-9.1808828,POINT (38.7634709 -9.180882799999999)
5820,27,772084006,38.7708441,-9.1686833,POINT (38.7708441 -9.1686833)
5821,27,772084007,38.7715693,-9.1691883,POINT (38.7715693 -9.1691883)
5822,27,772084013,38.7706789,-9.1717526,POINT (38.7706789 -9.1717526)
5823,27,772084014,38.7711423,-9.1720789,POINT (38.7711423 -9.172078900000001)
5824,27,772342626,38.7724221,-9.1705989,POINT (38.7724221 -9.1705989)
5825,27,772342630,38.7739597,-9.1697396,POINT (38.7739597 -9.1697396)
5827,27,773433444,38.7733967,-9.1700228,POINT (38.7733967 -9.1700228)
5828,27,773433446,38.7721713,-9.1696235,POINT (38.7721713 -9.1696235)
5829,27,811243013,38.7642338,-9.1817685,POINT (38.7642338 -9.1817685)
5830,27,811243014,38.7644219,-9.181813,POINT (38.7644219 -9.181813)
5831,27,811542680,38.744451,-9.1979647,POINT (38.744451 -9.1979647)
5832,27,837892732,38.7867055,-9.1499117,POINT (38.7867055 -9.149911700000001)
5833,27,851630907,38.74956160000001,-9.1929881,POINT (38.74956160000001 -9.192988100000001)
5834,27,897528127,38.7484323,-9.1926241,POINT (38.7484323 -9.1926241)
5835,27,897528129,38.7494045,-9.192505,POINT (38.7494045 -9.192505000000001)
5836,27,897530274,38.7499323,-9.194928,POINT (38.7499323 -9.194928000000001)
5837,27,897647442,38.7532029,-9.187892800000002,POINT (38.7532029 -9.187892800000002)
5838,27,897647443,38.752765,-9.1883962,POINT (38.752765 -9.1883962)
5839,27,897647444,38.7529386,-9.1881924,POINT (38.7529386 -9.1881924)
5840,27,897654551,38.7655869,-9.1826265,POINT (38.7655869 -9.1826265)
5841,27,902016769,38.74556010000001,-9.204043,POINT (38.74556010000001 -9.204043)
5842,27,902016771,38.7458229,-9.2050478,POINT (38.7458229 -9.205047799999999)
5843,27,902016773,38.7455332,-9.206138,POINT (38.7455332 -9.206137999999999)
5844,27,902016774,38.7456032,-9.2058149,POINT (38.7456032 -9.2058149)
5845,27,902016793,38.7446774,-9.1985021,POINT (38.7446774 -9.198502100000001)
5846,27,902016794,38.7447798,-9.1990195,POINT (38.7447798 -9.1990195)
5847,27,902016796,38.7449651,-9.1992302,POINT (38.7449651 -9.199230200000001)
5848,27,902016797,38.7450403,-9.2003838,POINT (38.7450403 -9.200383799999999)
5849,27,902016798,38.7450509,-9.200545,POINT (38.7450509 -9.200545)
5850,27,902016799,38.7450295,-9.2001643,POINT (38.7450295 -9.200164300000001)
5851,27,902016800,38.7450349,-9.2002503,POINT (38.7450349 -9.2002503)
5852,27,905334844,38.7602981,-9.1847064,POINT (38.7602981 -9.1847064)
5853,27,905334845,38.7603021,-9.1843567,POINT (38.7603021 -9.1843567)
5854,27,905336380,38.7611372,-9.1797155,POINT (38.7611372 -9.1797155)
5855,27,905336382,38.7623411,-9.1797106,POINT (38.7623411 -9.1797106)
5856,27,905336383,38.76286500000001,-9.1800682,POINT (38.76286500000001 -9.180068199999999)
5857,27,905336384,38.7630154,-9.1802561,POINT (38.7630154 -9.180256099999999)
5858,27,905342940,38.7667098,-9.1819714,POINT (38.7667098 -9.1819714)
5859,27,905342941,38.7670691,-9.181612199999998,POINT (38.7670691 -9.181612199999998)
5860,27,910755163,38.7480068,-9.1914802,POINT (38.7480068 -9.191480200000001)
5861,27,910755164,38.748065,-9.1913338,POINT (38.748065 -9.191333800000001)
5862,27,910760666,38.7584164,-9.1854077,POINT (38.7584164 -9.185407700000001)
5863,27,910760667,38.7588955,-9.1853188,POINT (38.7588955 -9.185318799999999)
5864,27,910772208,38.7613961,-9.1797209,POINT (38.7613961 -9.1797209)
5865,27,910772209,38.7615245,-9.1797209,POINT (38.7615245 -9.1797209)
5866,27,910772210,38.7690883,-9.1792713,POINT (38.7690883 -9.1792713)
5867,27,910772211,38.7692965,-9.1788818,POINT (38.7692965 -9.178881799999999)
5868,27,910772212,38.7679725,-9.180681800000002,POINT (38.7679725 -9.180681800000002)
5869,27,910772214,38.7676059,-9.1810593,POINT (38.7676059 -9.181059299999999)
5870,27,910772215,38.7599152,-9.1823376,POINT (38.7599152 -9.1823376)
5871,27,910772216,38.7600598,-9.1826074,POINT (38.7600598 -9.1826074)
5872,27,910773322,38.7471424,-9.2069611,POINT (38.7471424 -9.206961099999999)
5873,27,910773323,38.7472818,-9.2070309,POINT (38.7472818 -9.207030899999999)
5874,27,910773325,38.7466287,-9.2067286,POINT (38.7466287 -9.2067286)
5875,27,912812077,38.7739781,-9.169155900000002,POINT (38.7739781 -9.169155900000002)
5876,27,912812078,38.77402070000001,-9.1686077,POINT (38.77402070000001 -9.168607700000001)
5877,27,912812091,38.7743247,-9.1676406,POINT (38.7743247 -9.1676406)
5878,27,912812101,38.7703205,-9.1771709,POINT (38.7703205 -9.1771709)
5879,27,912812822,38.7750074,-9.1638135,POINT (38.7750074 -9.1638135)
5880,27,912812823,38.7752255,-9.1640719,POINT (38.7752255 -9.1640719)
5881,27,913062630,38.7449489,-9.1989242,POINT (38.7449489 -9.1989242)
5882,27,913198508,38.7457665,-9.2063429,POINT (38.7457665 -9.206342899999999)
5883,27,913198509,38.7459723,-9.2064353,POINT (38.7459723 -9.206435300000001)
5884,27,927442991,38.778668,-9.149462,POINT (38.778668 -9.149462)
5885,27,927442994,38.7798765,-9.1519593,POINT (38.7798765 -9.1519593)
5886,27,927443009,38.7802461,-9.1526982,POINT (38.7802461 -9.1526982)
5887,27,985046918,38.7493041,-9.1916306,POINT (38.7493041 -9.1916306)
5888,27,985046919,38.7494224,-9.1922598,POINT (38.7494224 -9.1922598)
5889,27,985046921,38.7486842,-9.1927199,POINT (38.7486842 -9.1927199)
5890,27,985046922,38.7490755,-9.1926112,POINT (38.7490755 -9.1926112)
5891,27,993108509,38.7452239,-9.1980032,POINT (38.7452239 -9.1980032)
5892,27,993108510,38.74564520000001,-9.1979602,POINT (38.74564520000001 -9.197960200000001)
5893,27,993658557,38.74521179999999,-9.202952,POINT (38.74521179999999 -9.202952)
5894,27,994261244,38.76073570000001,-9.1797101,POINT (38.76073570000001 -9.179710099999999)
5895,27,997119512,38.78621070000001,-9.1500699,POINT (38.78621070000001 -9.1500699)
5896,27,997119515,38.7857622,-9.149888,POINT (38.7857622 -9.149888000000001)
5897,27,997128220,38.7850718,-9.1430005,POINT (38.7850718 -9.143000499999999)
5898,27,997128222,38.786962,-9.1445028,POINT (38.786962 -9.1445028)
5899,27,997128223,38.7871767,-9.1446556,POINT (38.7871767 -9.1446556)
5900,27,997128224,38.7860369,-9.1437658,POINT (38.7860369 -9.143765800000001)
5901,27,997128228,38.7866039,-9.142011,POINT (38.7866039 -9.142011)
5902,27,997128236,38.7871563,-9.1420089,POINT (38.7871563 -9.1420089)
5903,27,997128242,38.7853419,-9.1432096,POINT (38.7853419 -9.1432096)
5904,27,997128245,38.7851621,-9.1428453,POINT (38.7851621 -9.142845299999999)
5905,27,997128246,38.7857919,-9.142559599999998,POINT (38.7857919 -9.142559599999998)
5906,27,997128253,38.787322,-9.1429486,POINT (38.787322 -9.1429486)
5907,27,997128254,38.7875206,-9.1442362,POINT (38.7875206 -9.1442362)
5908,27,998699808,38.7822293,-9.1582255,POINT (38.7822293 -9.1582255)
5909,27,1045271008,38.77526629999999,-9.161082400000002,POINT (38.77526629999999 -9.161082400000002)
5910,27,1084358364,38.7739243,-9.1636142,POINT (38.7739243 -9.1636142)
5911,27,1117840466,38.768933200000006,-9.1745932,POINT (38.76893320000001 -9.1745932)
5912,27,1117840467,38.7689547,-9.174107800000002,POINT (38.7689547 -9.174107800000002)
5913,27,1126113047,38.7709126,-9.1664995,POINT (38.7709126 -9.1664995)
5914,27,1126113049,38.7717028,-9.1651365,POINT (38.7717028 -9.165136499999999)
5915,27,1142561294,38.7702583,-9.167889,POINT (38.7702583 -9.167889000000001)
5916,27,1158596315,38.7646568,-9.1816929,POINT (38.7646568 -9.1816929)
5917,27,1158596316,38.7650226,-9.1819094,POINT (38.7650226 -9.1819094)
5918,27,1158653982,38.7646889,-9.1813129,POINT (38.7646889 -9.1813129)
5919,27,1158653983,38.7650751,-9.1817505,POINT (38.7650751 -9.1817505)
5920,27,1158714295,38.772533,-9.169952699999998,POINT (38.772533 -9.169952699999998)
5921,27,1158714296,38.772767,-9.170103999999998,POINT (38.772767 -9.170103999999998)
5922,27,1165997205,38.7723458,-9.1641689,POINT (38.7723458 -9.1641689)
5923,27,1167141105,38.7814407,-9.1588193,POINT (38.7814407 -9.158819299999999)
5924,27,1167141106,38.7818386,-9.1587437,POINT (38.7818386 -9.1587437)
5925,27,1167592495,38.7803132,-9.1597362,POINT (38.7803132 -9.159736199999999)
5926,27,1170592842,38.7510296,-9.19076,POINT (38.7510296 -9.190759999999999)
5927,27,1170592843,38.7515795,-9.189999,POINT (38.7515795 -9.189999)
5928,27,1194099709,38.7601827,-9.1849731,POINT (38.7601827 -9.184973100000001)
5929,27,1195927022,38.7879944,-9.145176800000002,POINT (38.7879944 -9.145176800000002)
5930,27,1195958868,38.7457204,-9.2041446,POINT (38.7457204 -9.204144599999999)
5931,27,1195958869,38.7458922,-9.2042464,POINT (38.7458922 -9.204246400000001)
5932,27,1196163569,38.7878639,-9.1462876,POINT (38.7878639 -9.146287600000001)
5933,27,1199546875,38.77426679999999,-9.1608632,POINT (38.77426679999999 -9.1608632)
5934,27,1199546876,38.7751454,-9.160338,POINT (38.7751454 -9.160337999999999)
5935,27,1199630507,38.7748839,-9.1611614,POINT (38.7748839 -9.161161399999999)
5936,27,1201766077,38.7784755,-9.1489781,POINT (38.7784755 -9.148978100000001)
5937,27,1201766078,38.77926970000001,-9.1486634,POINT (38.77926970000001 -9.1486634)
5938,27,1201923907,38.7499883,-9.197547300000002,POINT (38.7499883 -9.197547300000002)
5939,27,1201923908,38.75027539999999,-9.1975149,POINT (38.75027539999999 -9.1975149)
5940,27,1202110464,38.7637433,-9.1811157,POINT (38.7637433 -9.181115699999999)
5941,27,1202110465,38.7639691,-9.1810365,POINT (38.7639691 -9.181036499999999)
5942,27,1202250745,38.76954370000001,-9.1784144,POINT (38.76954370000001 -9.178414399999999)
5943,27,1202250746,38.7698994,-9.1778148,POINT (38.7698994 -9.1778148)
5944,27,1202250748,38.7742281,-9.1681445,POINT (38.7742281 -9.1681445)
5945,27,1202328809,38.77393789999999,-9.1610707,POINT (38.77393789999999 -9.1610707)
5946,27,1202651931,38.7473568,-9.2070126,POINT (38.7473568 -9.207012600000001)
5947,27,1202683587,38.74574260000001,-9.2053213,POINT (38.74574260000001 -9.2053213)
5948,27,1202707927,38.7490202,-9.1912329,POINT (38.7490202 -9.191232899999999)
5949,27,1202760530,38.7505265,-9.1911582,POINT (38.7505265 -9.1911582)
5950,27,1202760531,38.750597,-9.191141900000002,POINT (38.750597 -9.191141900000002)
5951,27,1202762606,38.7497659,-9.1940531,POINT (38.7497659 -9.1940531)
5952,27,1202762955,38.74515820000001,-9.2019881,POINT (38.74515820000001 -9.201988099999999)
5953,27,1202764411,38.7524323,-9.1888259,POINT (38.7524323 -9.188825899999999)
5954,27,1202764412,38.7526831,-9.1884936,POINT (38.7526831 -9.188493599999999)
5955,27,1202873257,38.7493044,-9.1912329,POINT (38.7493044 -9.191232899999999)
5956,27,1202875761,38.74590360000001,-9.2047689,POINT (38.74590360000001 -9.204768899999999)
5957,27,1202875762,38.745968100000006,-9.2045213,POINT (38.74596810000001 -9.2045213)
5958,27,1202917249,38.7681216,-9.1805272,POINT (38.7681216 -9.1805272)
5959,27,1202917250,38.76851720000001,-9.1801182,POINT (38.76851720000001 -9.180118200000001)
5960,27,1202918550,38.745451,-9.2039666,POINT (38.745451 -9.203966599999999)
5961,27,1202921841,38.7459405,-9.2043658,POINT (38.7459405 -9.2043658)
5962,27,1203577918,38.75007460000001,-9.195542199999998,POINT (38.75007460000001 -9.195542199999998)
5963,27,1203577919,38.7502109,-9.1961015,POINT (38.7502109 -9.196101499999999)
5964,27,1203628274,38.75028579999999,-9.1963903,POINT (38.75028579999999 -9.196390299999999)
5965,27,1203628275,38.7504419,-9.1969946,POINT (38.7504419 -9.1969946)
5966,27,1203964280,38.7737605,-9.1616675,POINT (38.7737605 -9.1616675)
5967,27,1203964281,38.7738519,-9.1613713,POINT (38.7738519 -9.161371300000001)
5969,27,1212245058,38.7808574,-9.1539428,POINT (38.7808574 -9.153942799999999)
5970,27,1212245060,38.7810879,-9.1544194,POINT (38.7810879 -9.1544194)
5971,27,1212245061,38.78122310000001,-9.154733300000002,POINT (38.78122310000001 -9.154733300000002)
5972,27,1212245083,38.7806745,-9.153577,POINT (38.7806745 -9.153577)
5973,27,1212245236,38.7815691,-9.1562976,POINT (38.7815691 -9.1562976)
