,PanelID,X,Y,Max_Visibi,Average_Da,freguesia,concelho,distrito
8826,12020,-8.685068,41.187305,69,8570.0,Matosinhos,Matosinhos,Porto
8827,12021,-8.666501,41.180671,69,8712.0,Senhora da Hora,Matosinhos,Porto
8828,12022,-8.666498,41.180672,69,8217.0,Senhora da Hora,Matosinhos,Porto
8829,12023,-8.721036,41.23459,69,2508.0,Lavra,Matosinhos,Porto
8830,12024,-8.721036,41.234586,69,2417.0,Lavra,Matosinhos,Porto
8831,12025,-8.683997,41.184123,69,6697.0,Matosinhos,Matosinhos,Porto
8832,12026,-8.720678,41.23404,69,2442.0,Lavra,Matosinhos,Porto
8833,12027,-8.720683,41.234043,69,2478.0,Lavra,Matosinhos,Porto
8834,12028,-8.682041,41.180325,69,4442.0,Matosinhos,Matosinhos,Porto
8835,12029,-8.682039,41.180321,69,2872.0,Matosinhos,Matosinhos,Porto
8836,12030,-8.610944,41.198211,69,7950.0,Sao Mamede de Infesta,Matosinhos,Porto
8837,12031,-8.610945,41.198215,69,8773.0,Sao Mamede de Infesta,Matosinhos,Porto
8838,12032,-8.63982,41.196534,69,3741.0,Senhora da Hora,Matosinhos,Porto
8839,12033,-8.639815,41.196537,69,4127.0,Senhora da Hora,Matosinhos,Porto
8840,12034,-8.692138,41.204444,69,7263.0,Leca da Palmeira,Matosinhos,Porto
8841,12035,-8.692141,41.204442,69,7493.0,Leca da Palmeira,Matosinhos,Porto
8842,12036,-8.682344,41.180887,69,12732.0,Matosinhos,Matosinhos,Porto
8843,12037,-8.670724,41.176045,69,3777.0,Matosinhos,Matosinhos,Porto
8844,12038,-8.670726,41.176045,69,2549.0,Matosinhos,Matosinhos,Porto
8845,12039,-8.69305,41.186443,69,1725.0,Matosinhos,Matosinhos,Porto
8846,12040,-8.673522,41.196011,69,9066.0,Guifoes,Matosinhos,Porto
8847,12041,-8.67352,41.196013,69,9258.0,Guifoes,Matosinhos,Porto
8848,12050,-8.717073,41.260207,69,2845.0,Lavra,Matosinhos,Porto
8849,12051,-8.717073,41.260211,69,6272.0,Lavra,Matosinhos,Porto
8850,12052,-8.696712,41.202184,69,12023.0,Leca da Palmeira,Matosinhos,Porto
8851,12053,-8.696713,41.202188,69,12200.0,Leca da Palmeira,Matosinhos,Porto
8852,12070,-8.698671,41.224351,69,6698.0,Santa Cruz do Bispo,Matosinhos,Porto
8853,12071,-8.698668,41.224353,69,4969.0,Santa Cruz do Bispo,Matosinhos,Porto
8854,12072,-8.676028,41.1794,69,5737.0,Matosinhos,Matosinhos,Porto
8855,12073,-8.700962,41.196783,69,6275.0,Leca da Palmeira,Matosinhos,Porto
8856,12074,-8.700965,41.196786,69,6240.0,Leca da Palmeira,Matosinhos,Porto
8857,12075,-8.678106,41.179061,69,4996.0,Matosinhos,Matosinhos,Porto
8858,12084,-8.70103,41.196564,69,7219.0,Leca da Palmeira,Matosinhos,Porto
8859,12085,-8.70103,41.196561,69,6457.0,Leca da Palmeira,Matosinhos,Porto
8860,12086,-8.680958,41.177283,69,5433.0,Matosinhos,Matosinhos,Porto
8861,12087,-8.637195,41.219276,69,8578.0,Maia,Maia,Porto
8862,12088,-8.637194,41.219274,69,11461.0,Maia,Maia,Porto
8863,12089,-8.683937,41.183609,69,7668.0,Matosinhos,Matosinhos,Porto
8864,12098,-8.713378,41.220577,69,6963.0,Santa Cruz do Bispo,Matosinhos,Porto
8865,12099,-8.696336,41.190891,69,5875.0,Leca da Palmeira,Matosinhos,Porto
8866,12108,-8.62671,41.210774,69,6663.0,Leca do Bailio,Maia,Porto
8867,12109,-8.626709,41.210777,69,3247.0,Leca do Bailio,Maia,Porto
8868,12118,-8.627719,41.211105,69,6235.0,Leca do Bailio,Maia,Porto
8869,12119,-8.627723,41.211108,69,2149.0,Leca do Bailio,Maia,Porto
8870,12128,-8.69897,41.197156,69,3126.0,Leca da Palmeira,Matosinhos,Porto
8871,12129,-8.698969,41.197152,69,4522.0,Leca da Palmeira,Matosinhos,Porto
8872,12130,-8.681775,41.189685,69,7796.0,Matosinhos,Matosinhos,Porto
8873,12139,-8.698954,41.197088,69,3633.0,Leca da Palmeira,Matosinhos,Porto
8874,12140,-8.698953,41.197085,69,3380.0,Leca da Palmeira,Matosinhos,Porto
8875,12141,-8.686857,41.182078,69,11494.0,Matosinhos,Matosinhos,Porto
8876,12150,-8.694898,41.211953,69,4612.0,Santa Cruz do Bispo,Matosinhos,Porto
8877,12151,-8.694897,41.211956,69,4050.0,Santa Cruz do Bispo,Matosinhos,Porto
8878,12152,-8.679765,41.182903,69,9868.0,Matosinhos,Matosinhos,Porto
8879,12161,-8.70357,41.200982,69,5633.0,Leca da Palmeira,Matosinhos,Porto
8880,12162,-8.70357,41.200986,69,4567.0,Leca da Palmeira,Matosinhos,Porto
8881,12163,-8.690071,41.182529,69,11316.0,Matosinhos,Matosinhos,Porto
8882,12172,-8.665673,41.200028,69,3671.0,Guifoes,Matosinhos,Porto
8883,12173,-8.665675,41.200031,69,7904.0,Guifoes,Matosinhos,Porto
8884,12174,-8.686169,41.188041,69,6210.0,Matosinhos,Matosinhos,Porto
8885,12183,-8.682622,41.184318,69,1644.0,Matosinhos,Matosinhos,Porto
8886,12184,-8.682622,41.184318,69,950.0,Matosinhos,Matosinhos,Porto
8887,12185,-8.698074,41.190624,69,10289.0,Leca da Palmeira,Matosinhos,Porto
8888,12186,-8.633678,41.198636,69,19910.0,Senhora da Hora,Matosinhos,Porto
8889,12187,-8.633677,41.198633,69,20470.0,Senhora da Hora,Matosinhos,Porto
8890,12188,-8.698889,41.193224,69,5703.0,Leca da Palmeira,Matosinhos,Porto
8891,12190,-8.701867,41.191825,69,470.0,Leca da Palmeira,Matosinhos,Porto
8892,12192,-8.625916,41.209386,69,6606.0,Leca do Bailio,Maia,Porto
8893,12193,-8.625924,41.209388,69,10336.0,Leca do Bailio,Maia,Porto
8894,12194,-8.630258,41.18108,69,11763.0,Senhora da Hora,Matosinhos,Porto
8895,12195,-8.626137,41.209315,69,9368.0,Leca do Bailio,Maia,Porto
8896,12196,-8.626135,41.209313,69,6721.0,Leca do Bailio,Maia,Porto
8897,12197,-8.631855,41.185072,69,10425.0,Senhora da Hora,Matosinhos,Porto
8898,12198,-8.641348,41.189424,69,11960.0,Senhora da Hora,Matosinhos,Porto
8899,12199,-8.641351,41.189421,69,10688.0,Senhora da Hora,Matosinhos,Porto
8900,12200,-8.646865,41.18253,69,7233.0,Senhora da Hora,Matosinhos,Porto
8901,12201,-8.633542,41.198733,69,20797.0,Senhora da Hora,Matosinhos,Porto
8902,12202,-8.633539,41.198735,69,21368.0,Senhora da Hora,Matosinhos,Porto
8903,12203,-8.651308,41.189148,69,7585.0,Senhora da Hora,Matosinhos,Porto
8904,12204,-8.637097,41.219373,69,11628.0,Maia,Maia,Porto
8905,12205,-8.6371,41.219376,69,9797.0,Maia,Maia,Porto
8906,12206,-8.653122,41.187848,69,4471.0,Senhora da Hora,Matosinhos,Porto
8907,12207,-8.652638,41.190804,69,1934.0,Senhora da Hora,Matosinhos,Porto
8908,12208,-8.652651,41.190821,69,2082.0,Senhora da Hora,Matosinhos,Porto
8909,12209,-8.663328,41.191935,69,5324.0,Guifoes,Matosinhos,Porto
8910,12210,-8.663324,41.191936,69,3182.0,Guifoes,Matosinhos,Porto
8911,12211,-8.69003,41.182358,69,10035.0,Matosinhos,Matosinhos,Porto
8912,12212,-8.690398,41.195564,69,9256.0,Leca da Palmeira,Matosinhos,Porto
8913,12213,-8.690397,41.195563,69,6426.0,Leca da Palmeira,Matosinhos,Porto
8914,12214,-8.689813,41.181706,69,4602.0,Matosinhos,Matosinhos,Porto
8915,12215,-8.604887,41.195346,69,8075.0,Sao Mamede de Infesta,Matosinhos,Porto
8916,12216,-8.604897,41.195346,69,8203.0,Sao Mamede de Infesta,Matosinhos,Porto
8917,12217,-8.630448,41.181182,69,10042.0,Senhora da Hora,Matosinhos,Porto
8918,12218,-8.630447,41.181179,69,12397.0,Senhora da Hora,Matosinhos,Porto
8919,12219,-8.69069,41.183594,69,11941.0,Matosinhos,Matosinhos,Porto
8920,12220,-8.631314,41.183212,69,15645.0,Senhora da Hora,Matosinhos,Porto
8921,12221,-8.631314,41.183209,69,17216.0,Senhora da Hora,Matosinhos,Porto
8922,12222,-8.688213,41.173629,69,4977.0,Matosinhos,Matosinhos,Porto
8923,12223,-8.631448,41.183982,69,20632.0,Senhora da Hora,Matosinhos,Porto
8924,12224,-8.63145,41.183986,69,17187.0,Senhora da Hora,Matosinhos,Porto
8925,12225,-8.632277,41.18687,69,6026.0,Senhora da Hora,Matosinhos,Porto
8926,12226,-8.632277,41.186867,69,5853.0,Senhora da Hora,Matosinhos,Porto
8927,12227,-8.631857,41.185784,69,5711.0,Senhora da Hora,Matosinhos,Porto
8928,12228,-8.63186,41.185795,69,7414.0,Senhora da Hora,Matosinhos,Porto
8929,12229,-8.633582,41.192558,69,11850.0,Senhora da Hora,Matosinhos,Porto
8930,12230,-8.633583,41.19256,69,16807.0,Senhora da Hora,Matosinhos,Porto
8931,12231,-8.633686,41.195857,69,20211.0,Senhora da Hora,Matosinhos,Porto
8932,12232,-8.633685,41.19586,69,20957.0,Senhora da Hora,Matosinhos,Porto
8933,12233,-8.687908,41.182815,69,4311.0,Matosinhos,Matosinhos,Porto
8934,12234,-8.687901,41.18281,69,3012.0,Matosinhos,Matosinhos,Porto
8935,12235,-8.690156,41.184704,69,2971.0,Matosinhos,Matosinhos,Porto
8936,12236,-8.690156,41.184704,69,1199.0,Matosinhos,Matosinhos,Porto
8937,12237,-8.655206,41.200269,69,3983.0,Guifoes,Matosinhos,Porto
8938,12238,-8.65521,41.200269,69,3383.0,Guifoes,Matosinhos,Porto
8939,12239,-8.630473,41.181579,69,9745.0,Senhora da Hora,Matosinhos,Porto
8940,12240,-8.630473,41.181583,69,13639.0,Senhora da Hora,Matosinhos,Porto
8941,12241,-8.633268,41.208008,69,10150.0,Leca do Bailio,Maia,Porto
8942,12242,-8.633267,41.208005,69,7794.0,Leca do Bailio,Maia,Porto
8943,12243,-8.696068,41.18557,69,7529.0,Leca da Palmeira,Matosinhos,Porto
8944,12244,-8.696066,41.185568,69,10420.0,Leca da Palmeira,Matosinhos,Porto
8945,12245,-8.695675,41.185448,69,12720.0,Leca da Palmeira,Matosinhos,Porto
8946,12246,-8.695679,41.185451,69,8699.0,Leca da Palmeira,Matosinhos,Porto
8947,12247,-8.693707,41.187418,69,5169.0,Matosinhos,Matosinhos,Porto
8948,12248,-8.693706,41.187419,69,2945.0,Matosinhos,Matosinhos,Porto
8949,12249,-8.628673,41.179753,69,9840.0,Senhora da Hora,Matosinhos,Porto
8950,12250,-8.628673,41.179753,69,5321.0,Senhora da Hora,Matosinhos,Porto
8951,12251,-8.633982,41.180174,69,14324.0,Senhora da Hora,Matosinhos,Porto
8952,12252,-8.634023,41.180195,69,11149.0,Senhora da Hora,Matosinhos,Porto
8953,12253,-8.693633,41.187454,69,5194.0,Matosinhos,Matosinhos,Porto
8954,12254,-8.69363,41.187456,69,2590.0,Matosinhos,Matosinhos,Porto
8955,12255,-8.636406,41.181505,69,3751.0,Senhora da Hora,Matosinhos,Porto
8956,12256,-8.636406,41.181505,69,2230.0,Senhora da Hora,Matosinhos,Porto
8957,12257,-8.638202,41.182498,69,6492.0,Senhora da Hora,Matosinhos,Porto
8958,12258,-8.638202,41.182498,69,6236.0,Senhora da Hora,Matosinhos,Porto
8959,12259,-8.657741,41.191735,69,5861.0,Senhora da Hora,Matosinhos,Porto
8960,12260,-8.657745,41.191734,69,8529.0,Senhora da Hora,Matosinhos,Porto
8961,12261,-8.641368,41.184256,69,3839.0,Senhora da Hora,Matosinhos,Porto
8962,12262,-8.641368,41.184256,69,3967.0,Senhora da Hora,Matosinhos,Porto
8963,12263,-8.64525,41.183309,69,6241.0,Senhora da Hora,Matosinhos,Porto
8964,12264,-8.64525,41.183309,69,4466.0,Senhora da Hora,Matosinhos,Porto
8965,12265,-8.663234,41.186703,69,5172.0,Senhora da Hora,Matosinhos,Porto
8966,12266,-8.663235,41.186706,69,6448.0,Senhora da Hora,Matosinhos,Porto
8967,12267,-8.663136,41.186349,69,5081.0,Senhora da Hora,Matosinhos,Porto
8968,12268,-8.663136,41.186347,69,6770.0,Senhora da Hora,Matosinhos,Porto
8969,12269,-8.661906,41.184438,69,9365.0,Senhora da Hora,Matosinhos,Porto
8970,12270,-8.661903,41.184435,69,9052.0,Senhora da Hora,Matosinhos,Porto
8971,12271,-8.661891,41.184797,69,9582.0,Senhora da Hora,Matosinhos,Porto
8972,12272,-8.661893,41.1848,69,9008.0,Senhora da Hora,Matosinhos,Porto
8973,12273,-8.67686,41.179354,69,3003.0,Matosinhos,Matosinhos,Porto
8974,12274,-8.676863,41.179353,69,2737.0,Matosinhos,Matosinhos,Porto
8975,12275,-8.605263,41.19509,69,8161.0,Sao Mamede de Infesta,Matosinhos,Porto
8976,12276,-8.605262,41.195091,69,7769.0,Sao Mamede de Infesta,Matosinhos,Porto
8977,12277,-8.696553,41.199797,69,8222.0,Leca da Palmeira,Matosinhos,Porto
8978,12278,-8.696553,41.199819,69,7086.0,Leca da Palmeira,Matosinhos,Porto
8979,12279,-8.696715,41.196608,69,3669.0,Leca da Palmeira,Matosinhos,Porto
8980,12280,-8.696715,41.196608,69,3695.0,Leca da Palmeira,Matosinhos,Porto
8981,12281,-8.614442,41.221213,69,7163.0,Leca do Bailio,Maia,Porto
8982,12282,-8.614443,41.221211,69,7425.0,Leca do Bailio,Maia,Porto
8983,12283,-8.613153,41.184856,69,7597.0,Sao Mamede de Infesta,Matosinhos,Porto
8984,12284,-8.613154,41.184834,69,7232.0,Sao Mamede de Infesta,Matosinhos,Porto
8985,12285,-8.613455,41.2088,69,7786.0,Leca do Bailio,Maia,Porto
8986,12286,-8.613455,41.208803,69,6612.0,Leca do Bailio,Maia,Porto
8987,12287,-8.647568,41.188279,69,9870.0,Senhora da Hora,Matosinhos,Porto
8988,12288,-8.647562,41.188277,69,10509.0,Senhora da Hora,Matosinhos,Porto
8989,12289,-8.64451,41.188042,69,8079.0,Senhora da Hora,Matosinhos,Porto
8990,12290,-8.64453,41.188038,69,7989.0,Senhora da Hora,Matosinhos,Porto
8991,12291,-8.62378,41.216761,69,25690.0,Leca do Bailio,Maia,Porto
8992,12292,-8.623779,41.216765,69,27710.0,Leca do Bailio,Maia,Porto
8993,12293,-8.616025,41.192761,69,16912.0,Sao Mamede de Infesta,Matosinhos,Porto
8994,12294,-8.616029,41.192762,69,17757.0,Sao Mamede de Infesta,Matosinhos,Porto
8995,12295,-8.607966,41.192722,69,3870.0,Sao Mamede de Infesta,Matosinhos,Porto
8996,12296,-8.607965,41.192725,69,3805.0,Sao Mamede de Infesta,Matosinhos,Porto
8997,12297,-8.690435,41.182303,69,5945.0,Matosinhos,Matosinhos,Porto
8998,12298,-8.690435,41.182303,69,5233.0,Matosinhos,Matosinhos,Porto
8999,12299,-8.687964,41.183315,69,2502.0,Matosinhos,Matosinhos,Porto
9000,12300,-8.687948,41.183321,69,2545.0,Matosinhos,Matosinhos,Porto
9001,12301,-8.694104,41.201692,69,4917.0,Leca da Palmeira,Matosinhos,Porto
9002,12302,-8.6941,41.20169,69,4401.0,Leca da Palmeira,Matosinhos,Porto
9003,12303,-8.619922,41.191723,69,13437.0,Sao Mamede de Infesta,Matosinhos,Porto
9004,12304,-8.61992,41.191725,69,11150.0,Sao Mamede de Infesta,Matosinhos,Porto
9005,12305,-8.694021,41.214286,69,4971.0,Santa Cruz do Bispo,Matosinhos,Porto
9006,12306,-8.693977,41.214378,69,5897.0,Santa Cruz do Bispo,Matosinhos,Porto
9007,12307,-8.654353,41.178512,69,4562.0,Senhora da Hora,Matosinhos,Porto
9008,12308,-8.654327,41.178522,69,4491.0,Senhora da Hora,Matosinhos,Porto
9009,12309,-8.696312,41.208197,69,4529.0,Leca da Palmeira,Matosinhos,Porto
9010,12310,-8.696313,41.208201,69,4258.0,Leca da Palmeira,Matosinhos,Porto
9011,12311,-8.660713,41.177148,69,7824.0,Senhora da Hora,Matosinhos,Porto
9012,12312,-8.660713,41.177148,69,4388.0,Senhora da Hora,Matosinhos,Porto
9013,12313,-8.686658,41.195124,69,6407.0,Matosinhos,Matosinhos,Porto
9014,12314,-8.686634,41.195107,69,4349.0,Matosinhos,Matosinhos,Porto
9015,12315,-8.688871,41.193577,69,3986.0,Matosinhos,Matosinhos,Porto
9016,12316,-8.688864,41.193575,69,2175.0,Matosinhos,Matosinhos,Porto
9017,12317,-8.689142,41.193771,69,2840.0,Leca da Palmeira,Matosinhos,Porto
9018,12318,-8.689144,41.193769,69,4412.0,Leca da Palmeira,Matosinhos,Porto
9019,12319,-8.692368,41.191651,69,7331.0,Leca da Palmeira,Matosinhos,Porto
9020,12320,-8.69237,41.19165,69,7596.0,Leca da Palmeira,Matosinhos,Porto
9021,12321,-8.692755,41.191178,69,7400.0,Leca da Palmeira,Matosinhos,Porto
9022,12322,-8.69276,41.191177,69,7574.0,Leca da Palmeira,Matosinhos,Porto
9023,12323,-8.72436,41.261018,69,5229.0,Lavra,Matosinhos,Porto
9024,12324,-8.724358,41.261016,69,4997.0,Lavra,Matosinhos,Porto
9025,12325,-8.697801,41.188639,69,13651.0,Leca da Palmeira,Matosinhos,Porto
9026,12326,-8.697805,41.188638,69,9852.0,Leca da Palmeira,Matosinhos,Porto
9027,12327,-8.697607,41.188533,69,10103.0,Leca da Palmeira,Matosinhos,Porto
9028,12328,-8.697605,41.188535,69,10885.0,Leca da Palmeira,Matosinhos,Porto
9029,12329,-8.705815,41.198954,69,4396.0,Leca da Palmeira,Matosinhos,Porto
9030,12330,-8.705816,41.198952,69,4064.0,Leca da Palmeira,Matosinhos,Porto
9031,12331,-8.685063,41.186444,69,5610.0,Matosinhos,Matosinhos,Porto
9032,12332,-8.685063,41.186444,69,9309.0,Matosinhos,Matosinhos,Porto
9033,12333,-8.704363,41.189327,69,7954.0,Leca da Palmeira,Matosinhos,Porto
9034,12334,-8.704367,41.18933,69,11053.0,Leca da Palmeira,Matosinhos,Porto
9035,12335,-8.683811,41.184059,69,9003.0,Matosinhos,Matosinhos,Porto
9036,12336,-8.683811,41.184059,69,3583.0,Matosinhos,Matosinhos,Porto
9037,12337,-8.697554,41.193125,69,7470.0,Leca da Palmeira,Matosinhos,Porto
9038,12338,-8.69755,41.193126,69,6668.0,Leca da Palmeira,Matosinhos,Porto
9039,12339,-8.697423,41.193126,69,5346.0,Leca da Palmeira,Matosinhos,Porto
9040,12340,-8.697418,41.193126,69,6824.0,Leca da Palmeira,Matosinhos,Porto
9041,12341,-8.685105,41.182081,69,2644.0,Matosinhos,Matosinhos,Porto
9042,12342,-8.685105,41.182081,69,412.0,Matosinhos,Matosinhos,Porto
9043,12343,-8.696361,41.200628,69,11175.0,Leca da Palmeira,Matosinhos,Porto
9044,12344,-8.696359,41.200649,69,13171.0,Leca da Palmeira,Matosinhos,Porto
9045,12345,-8.689307,41.173267,69,4119.0,Matosinhos,Matosinhos,Porto
9046,12346,-8.689307,41.173267,69,2419.0,Matosinhos,Matosinhos,Porto
9047,12347,-8.694329,41.201798,69,4698.0,Leca da Palmeira,Matosinhos,Porto
9048,12348,-8.694332,41.201796,69,4711.0,Leca da Palmeira,Matosinhos,Porto
9049,12349,-8.72604,41.264538,69,9614.0,Lavra,Matosinhos,Porto
9050,12350,-8.726043,41.264541,69,8833.0,Lavra,Matosinhos,Porto
9051,12351,-8.69361,41.183084,69,4856.0,Matosinhos,Matosinhos,Porto
9052,12352,-8.693608,41.183081,69,3760.0,Matosinhos,Matosinhos,Porto
9053,12353,-8.69936,41.187355,69,8016.0,Leca da Palmeira,Matosinhos,Porto
9054,12354,-8.699358,41.187357,69,9476.0,Leca da Palmeira,Matosinhos,Porto
9055,12355,-8.689026,41.176252,69,4020.0,Matosinhos,Matosinhos,Porto
9056,12356,-8.689026,41.176252,69,742.0,Matosinhos,Matosinhos,Porto
9057,12357,-8.689268,41.178187,69,3958.0,Matosinhos,Matosinhos,Porto
9058,12358,-8.689268,41.178187,69,1342.0,Matosinhos,Matosinhos,Porto
9059,12359,-8.692248,41.181676,69,3252.0,Matosinhos,Matosinhos,Porto
9060,12360,-8.692235,41.181659,69,4441.0,Matosinhos,Matosinhos,Porto
9061,12361,-8.679122,41.185982,69,6686.0,Matosinhos,Matosinhos,Porto
9062,12362,-8.679108,41.185991,69,4020.0,Matosinhos,Matosinhos,Porto
9063,12363,-8.663571,41.180829,69,4740.0,Senhora da Hora,Matosinhos,Porto
9064,12364,-8.66357,41.180833,69,2180.0,Senhora da Hora,Matosinhos,Porto
9065,12365,-8.663647,41.180845,69,6488.0,Senhora da Hora,Matosinhos,Porto
9066,12366,-8.663653,41.180846,69,6482.0,Senhora da Hora,Matosinhos,Porto
9067,12367,-8.663714,41.180661,69,7422.0,Senhora da Hora,Matosinhos,Porto
9068,12368,-8.663711,41.180659,69,7243.0,Senhora da Hora,Matosinhos,Porto
9069,12369,-8.649572,41.180942,69,5832.0,Senhora da Hora,Matosinhos,Porto
9070,12370,-8.649575,41.18094,69,2916.0,Senhora da Hora,Matosinhos,Porto
9071,12371,-8.672608,41.179042,69,2238.0,Matosinhos,Matosinhos,Porto
9072,12373,-8.690256,41.18173,69,9382.0,Matosinhos,Matosinhos,Porto
9073,12374,-8.690256,41.18173,69,10381.0,Matosinhos,Matosinhos,Porto
9074,12375,-8.685603,41.182675,69,5461.0,Matosinhos,Matosinhos,Porto
9075,12376,-8.685603,41.182675,69,2812.0,Matosinhos,Matosinhos,Porto
9076,12377,-8.678985,41.18585,69,3371.0,Matosinhos,Matosinhos,Porto
9077,12378,-8.679043,41.185824,69,6154.0,Matosinhos,Matosinhos,Porto
9078,12379,-8.679021,41.185832,69,4637.0,Matosinhos,Matosinhos,Porto
9079,12380,-8.679084,41.185806,69,5734.0,Matosinhos,Matosinhos,Porto
9080,12381,-8.704022,41.190485,69,6176.0,Leca da Palmeira,Matosinhos,Porto
9081,12382,-8.704027,41.190482,69,5919.0,Leca da Palmeira,Matosinhos,Porto
9082,12383,-8.696507,41.197963,69,5277.0,Leca da Palmeira,Matosinhos,Porto
9083,12384,-8.696503,41.198006,69,7852.0,Leca da Palmeira,Matosinhos,Porto
9084,12385,-8.696861,41.1938,69,5745.0,Leca da Palmeira,Matosinhos,Porto
9085,12386,-8.696861,41.1938,69,6014.0,Leca da Palmeira,Matosinhos,Porto
9086,12387,-8.69665,41.193564,69,11654.0,Leca da Palmeira,Matosinhos,Porto
9087,12388,-8.69665,41.193564,69,11449.0,Leca da Palmeira,Matosinhos,Porto
9088,12389,-8.696659,41.193639,69,12928.0,Leca da Palmeira,Matosinhos,Porto
9089,12390,-8.696659,41.193639,69,9851.0,Leca da Palmeira,Matosinhos,Porto
9090,12391,-8.695522,41.189867,69,4374.0,Leca da Palmeira,Matosinhos,Porto
9091,12392,-8.69552,41.189868,69,2612.0,Leca da Palmeira,Matosinhos,Porto
9092,12393,-8.673361,41.17965,69,8335.0,Matosinhos,Matosinhos,Porto
9093,12394,-8.673377,41.179648,69,2710.0,Matosinhos,Matosinhos,Porto
9094,12395,-8.654389,41.181197,69,13753.0,Senhora da Hora,Matosinhos,Porto
9095,12396,-8.654389,41.181197,69,14512.0,Senhora da Hora,Matosinhos,Porto
9096,12397,-8.657047,41.180015,69,3329.0,Senhora da Hora,Matosinhos,Porto
9097,12398,-8.656999,41.179933,69,4125.0,Senhora da Hora,Matosinhos,Porto
9098,12399,-8.659249,41.181369,69,9585.0,Senhora da Hora,Matosinhos,Porto
9099,12400,-8.659249,41.181369,69,12319.0,Senhora da Hora,Matosinhos,Porto
9100,12401,-8.659474,41.181809,69,12143.0,Senhora da Hora,Matosinhos,Porto
9101,12402,-8.659474,41.181809,69,9295.0,Senhora da Hora,Matosinhos,Porto
9102,12403,-8.668869,41.18053,69,2783.0,Senhora da Hora,Matosinhos,Porto
9103,12405,-8.662708,41.177939,69,5110.0,Senhora da Hora,Matosinhos,Porto
9104,12406,-8.662708,41.177939,69,2412.0,Senhora da Hora,Matosinhos,Porto
9105,12407,-8.66653,41.179308,69,2754.0,Senhora da Hora,Matosinhos,Porto
9106,12408,-8.66653,41.179308,69,1936.0,Senhora da Hora,Matosinhos,Porto
9107,12409,-8.677665,41.171804,69,8531.0,Matosinhos,Matosinhos,Porto
9108,12410,-8.677665,41.171804,69,4941.0,Matosinhos,Matosinhos,Porto
9109,12411,-8.673506,41.173631,69,4778.0,Matosinhos,Matosinhos,Porto
9110,12412,-8.673506,41.173631,69,2928.0,Matosinhos,Matosinhos,Porto
9111,12413,-8.681461,41.172697,69,6243.0,Matosinhos,Matosinhos,Porto
9112,12414,-8.681471,41.172701,69,3016.0,Matosinhos,Matosinhos,Porto
9113,12415,-8.685455,41.173739,69,1906.0,Matosinhos,Matosinhos,Porto
9114,12416,-8.685455,41.173739,69,1925.0,Matosinhos,Matosinhos,Porto
9115,12417,-8.689006,41.17384,69,5811.0,Matosinhos,Matosinhos,Porto
9116,12418,-8.689006,41.17384,69,8262.0,Matosinhos,Matosinhos,Porto
9117,12419,-8.698257,41.193245,69,6588.0,Leca da Palmeira,Matosinhos,Porto
9118,12420,-8.698258,41.193248,69,7441.0,Leca da Palmeira,Matosinhos,Porto
9119,12421,-8.701468,41.190607,69,5752.0,Leca da Palmeira,Matosinhos,Porto
9120,12422,-8.701472,41.190606,69,5637.0,Leca da Palmeira,Matosinhos,Porto
9121,12423,-8.699568,41.191412,69,5504.0,Leca da Palmeira,Matosinhos,Porto
9122,12424,-8.699569,41.191408,69,5461.0,Leca da Palmeira,Matosinhos,Porto
9123,12425,-8.691521,41.19824,69,7138.0,Leca da Palmeira,Matosinhos,Porto
9124,12426,-8.691524,41.198245,69,7074.0,Leca da Palmeira,Matosinhos,Porto
9125,12427,-8.692895,41.20116,69,3067.0,Leca da Palmeira,Matosinhos,Porto
9126,12428,-8.692898,41.201163,69,3064.0,Leca da Palmeira,Matosinhos,Porto
9127,12429,-8.682181,41.182754,69,5664.0,Matosinhos,Matosinhos,Porto
9128,12430,-8.682199,41.182742,69,2590.0,Matosinhos,Matosinhos,Porto
9129,12431,-8.679005,41.186683,69,6635.0,Matosinhos,Matosinhos,Porto
9130,12432,-8.679004,41.18668,69,6860.0,Matosinhos,Matosinhos,Porto
9131,12433,-8.680689,41.192349,69,2150.0,Matosinhos,Matosinhos,Porto
9132,12435,-8.637926,41.191591,69,11485.0,Senhora da Hora,Matosinhos,Porto
9133,12436,-8.637924,41.191594,69,12596.0,Senhora da Hora,Matosinhos,Porto
9134,12437,-8.637846,41.191626,69,11182.0,Senhora da Hora,Matosinhos,Porto
9135,12438,-8.637839,41.191627,69,20488.0,Senhora da Hora,Matosinhos,Porto
9136,12439,-8.638291,41.191552,69,13466.0,Senhora da Hora,Matosinhos,Porto
9137,12440,-8.638293,41.191551,69,11372.0,Senhora da Hora,Matosinhos,Porto
9138,12441,-8.660656,41.180179,69,2696.0,Senhora da Hora,Matosinhos,Porto
9139,12442,-8.660656,41.180195,69,1398.0,Senhora da Hora,Matosinhos,Porto
9140,12443,-8.688599,41.173836,69,7373.0,Matosinhos,Matosinhos,Porto
9141,12444,-8.688599,41.173836,69,5606.0,Matosinhos,Matosinhos,Porto
9142,12445,-8.65929,41.191876,69,5692.0,Senhora da Hora,Matosinhos,Porto
9143,12446,-8.659287,41.191876,69,5777.0,Senhora da Hora,Matosinhos,Porto
9144,12447,-8.723231,41.257,69,4037.0,Lavra,Matosinhos,Porto
9145,12448,-8.723229,41.256998,69,7654.0,Lavra,Matosinhos,Porto
9146,12449,-8.653086,41.191616,69,4472.0,Senhora da Hora,Matosinhos,Porto
